panel_id,panel_name,panel_date,panel_contact,panel_type
1-6LX7XL,EPSRC Mathematical Sciences Prioritisation Panel February 2019,27 February 2019,"Robinson, Thomas",NGBOPanel
1-72GG9V,ICT and DE Fellowship Interviews  28 February 2019,28 February 2019,"Holbourn, Joanne",NGBOPanel
1-6H4FA3,Supergen Energy Storage Network Plus 2019,28 February 2019,"McAlister, William",NGBOPanel
1-5LF3PR,EPSRC ICT Prioritisation Panel March 2019,05 March 2019,"Van de Locht, Renee",NGBOPanel
1-6KSTM2,EPSRC Physical Sciences - March 2019,06 March 2019,"Gill, Joshua",NGBOPanel
1-660RRW,Intl Centre to Centre Fulls,07 March 2019,"Williamson, Clare",NGBOPanel
1-6JFPT9,Programme Grant Interviews - 12 March 2019 (Maths),12 March 2019,"Lopez-Bracey, Luis",NGBOPanel
1-7A4X8J,UK ROK Phase 2 Prioritisation March 2019,13 March 2019,"Macklyne, Heather",NGBOPanel
1-6URMAH,Building Collaboration at the Physics of Life Interface,19 March 2019,"Bowman, Kate",NGBOPanel
1-6WT7QN,ISCF FI: Phase Two Outline Panel,22 March 2019,"McAllister, Bill",NGBOPanel
1-690WUN,EPSRC Strategic Equipment Interview Panel March 2019,27 March 2019,"Chapman, Antony",NGBOPanel
1-6URLPA,QT Hub interview panel,28 March 2019,"Hunt, Helen",NGBOPanel
1-6LCVUR,Decarb Transport Full Prioritisation,02 April 2019,"Cain, Jasmine",NGBOPanel
1-6K95IS,Programme Grant Outlines - 9 April 2019,08 April 2019,"Patel, Ruqaiyah",NGBOPanel
1-6NZDRO,Engineering Prioritisation Panel Meeting 9 and 10 April 2019,09 April 2019,"Turner, Bethany",NGBOPanel
1-6LJTUE,EPSRC Physical Sciences - April 2019,09 April 2019,"McQuitty, Ruth",NGBOPanel
1-6JGJ6Q,Programme Grant Interviews - 30 April 2019 (PS),29 April 2019,"Hickman, Ian",NGBOPanel
1-72H5QK,EPSRC ICT Prioritisation Panel May 2019,02 May 2019,"Holbourn, Joanne",NGBOPanel
1-6CNCW1,NEUP Phase 5,06 May 2019,,NGBOPanel
1-6HLEPW,Manufacturing Highlight Notice for Network Plus,14 May 2019,"Paul, Shyeni",NGBOPanel
1-77W230,Engineering Fellowships Interview Panel Meeting  14 and 15 May 2019,14 May 2019,"Miller, Ruhina",NGBOPanel
1-6UKKM4,EPSRC Mathematical Sciences Prioritisation Panel May 2019,21 May 2019,"Gamanya, Ruvimbo",NGBOPanel
1-6LI3J2,EPSRC Strategic Equipment Outline Panel June 2019,03 June 2019,"Higlett, Claire",NGBOPanel
1-6B5AIR,Prosperity Partnerships RD3 Prioritisation Panel,04 June 2019,,NGBOPanel
1-6UV1CN,EPSRC Physical Sciences Fellowship Interview Panel 5 and 6 June 2019,04 June 2019,"Rolph, Marianne",NGBOPanel
1-7Q7YAW,ACE CSR Panel Meeting - 06 June 2019,05 June 2019,,NGBOPanel
1-755PX6,ISCF FI Characterisation Panel,06 June 2019,"McAlister, William",NGBOPanel
1-6K95N7,Programme Grant Outlines - 11 June 2019,10 June 2019,,NGBOPanel
1-74HXWG,Engineering Prioritisation Panel Meeting 11 and 12 June 2019,11 June 2019,"Williams, Stephanie",NGBOPanel
1-6EIGDF,SI GCRF 4 - Maths Research and GCRF 5 - Maths Capability,12 June 2019,"Gamanya, Ruvimbo",NGBOPanel
1-6MOD7S,EPSRC Physical Sciences - June 2019,13 June 2019,"Dale, Tracey",NGBOPanel
1-6LI3IP,EPSRC Strategic Equipment Interview Panel June 2019,25 June 2019,"Higlett, Claire",NGBOPanel
1-73J2O1,HT Healthcare 2050 Outline,27 June 2019,,NGBOPanel
1-7G8QK9,ISCF FI Phase Two Interview Panel,03 July 2019,"McAlister, William",NGBOPanel
1-6TE4XZ,HT Investigator-led Panel Meeting - July 2019,09 July 2019,"Weaver, Matthew",NGBOPanel
1-72H5UC,EPSRC ICT Prioritisation Panel July 2019,10 July 2019,"Richardson, Natasha",NGBOPanel
1-7R8JX7,Prosperity Partnerships RD3 Interview Panel 2019,16 July 2019,,NGBOPanel
1-7CIIRH,EPSRC Mathematical Sciences Fellowship Interviews July 2019,22 July 2019,"Robinson, Thomas",NGBOPanel
1-6VYH68,EPSRC Physical Sciences - July 2019,24 July 2019,"Channell, Jennifer",NGBOPanel
1-7HD6BA,Engineering Prioritisation Panel Meeting 6 and 7 August 2019,06 August 2019,"Turner, Bethany",NGBOPanel
1-7M8WQD,Next Stage DE Outline,08 August 2019,"Dey, Stephanie",NGBOPanel
1-79J0PF,National Nuclear User Facility Phase 2 2019,12 August 2019,"Bateman, Neil",NGBOPanel
1-6K95NQ,Programme Grant Outlines - 13 August 2019,12 August 2019,,NGBOPanel
1-7KTJR2,UK Japan Civil Nuclear Research Programme Phase 6 Panel,28 August 2019,"Macklyne, Heather",NGBOPanel
1-72H5V9,EPSRC ICT Prioritisation Panel September 2019,03 September 2019,"Van de Locht, Renee",NGBOPanel
1-7CO56M,EPSRC Mathematical Sciences Prioritisation Panel September 2019,04 September 2019,"McDonnell, Laura",NGBOPanel
1-7WGUML,ICT and DE Fellowship Interviews 10 and 11 September 2019,10 September 2019,"Perry, Rhys",NGBOPanel
1-71CX6Q,EPSRC Physical Sciences - September 2019,11 September 2019,"Greenop, Rosanna",NGBOPanel
1-7RN2O7,Engineering Fellowship Interview Panel 17 and 18 September 2019,16 September 2019,"Finney, Laura",NGBOPanel
1-77T92S,EPSRC Strategic Equipment Outline Panel September 2019,25 September 2019,"Higlett, Claire",NGBOPanel
1-6K95OJ,Programme Grant Outlines - 8 October 2019,07 October 2019,,NGBOPanel
1-7QXBT3,Engineering Prioritisation Panel Meeting 8 and 9 October 2019,08 October 2019,"Robinson, Josie",NGBOPanel
1-7JK54T,Solid State NMR NRF,08 October 2019,"Ghaffar, Talit",NGBOPanel
1-7PWNQ0,Programme Grant Interviews - 16 October 2019 (Eng),15 October 2019,"Tarver, James",NGBOPanel
1-7HW8N9,EPSRC Physical Sciences Fellowship Interview Panel 15 and 16 October 2019,15 October 2019,"Rolph, Marianne",NGBOPanel
1-7CHMWO,HT Investigator-led Panel Meeting - October 2019,17 October 2019,"Reading, Kate",NGBOPanel
1-7KJJEM,UK-India Civil Nuclear Collaboration,22 October 2019,"Cain, Jasmine",NGBOPanel
1-7KEU5R,People at the Heart of Software Engineering,22 October 2019,"Perry, Rhys",NGBOPanel
1-7NVO4K,EPSRC Physical Sciences - October 2019,24 October 2019,"King, Sarah",NGBOPanel
1-7V5C1S,Tier 2 HPC Interview Panel 2019,28 October 2019,"Jarrett, Kieran",NGBOPanel
1-7USW9U,EPSRC Capital Award for Core Equipment,05 November 2019,"Chapman, Antony",NGBOPanel
1-72H5W6,EPSRC ICT Prioritisation Panel November 2019,06 November 2019,"Lopez-Bracey, Luis",NGBOPanel
1-7PQVCX,People at the Heart of Software Engineering Interviews,11 November 2019,"Perry, Rhys",NGBOPanel
1-7W7NG1,Interview- ISCF Industrial Decarbonisation Research and Innovation Centre Champion,13 November 2019,"Finney, Laura",NGBOPanel
1-7JF8KS,Future Manufacturing System - Discovery Stream Outline Shortlisting Panel,14 November 2019,,NGBOPanel
1-7YK8CW,EPSRC Strategic Equipment Interview Panel November 2019 - Panel 2,19 November 2019,"King, Sarah",NGBOPanel
1-6LI3MN,EPSRC Strategic Equipment Interview Panel November 2019 - Panel 1,19 November 2019,"Chapman, Antony",NGBOPanel
1-7GYZ9H,EPSRC-NSFC Call in Sustainable Power Supply,26 November 2019,"Freeman, Georgina",NGBOPanel
1-7COMZ1,EPSRC Mathematical Sciences Prioritisation Panel November 2019,27 November 2019,"Westwood, Joseph",NGBOPanel
1-7JZC17,Hubs for Mathematical Sciences in Healthcare,02 December 2019,"Reading, Kate",NGBOPanel
1-7JKVNB,Stephen Hawking Fellowship,03 December 2019,"Sweeting, Caroline",NGBOPanel
1-6D1762,Engineering Prioritisation Panel Meeting 3 and 4 December 2019,03 December 2019,"Williams, Stephanie",NGBOPanel
1-773HGZ,EPSRC Physical Sciences - December 2019,05 December 2019,"Jarrett, Kieran",NGBOPanel
1-85BBFM,Engineering Engagement Champions Pilot Expert Panel 5 and 6 Dec 2019,05 December 2019,"Alexander, Benjamin",NGBOPanel
1-6K95OS,Programme Grant Outlines - 10 December 2019,10 December 2019,,NGBOPanel
1-7LAJB8,EPSRC Physical Sciences GCRF call 2019-20,10 December 2019,"Tarplee, Mark",NGBOPanel
1-7VJX47,CCP Networking 2019,11 December 2019,"King, Sarah",NGBOPanel
1-8HDAKE,EPSRC Strategic Equipment Outline Panel January 2020,07 January 2020,"Higlett, Claire",NGBOPanel
1-7W16IP,X-Ray Tomography NRF- Interview Panel,13 January 2020,"Hackett, Lucy",NGBOPanel
1-7SP77O,EPSRC Programme Grants (Physical Sciences) January 2020,14 January 2020,"Ghaffar, Talit",NGBOPanel
1-7M9E7L,UKRI Circular Economy Centres Coordinator Interview panel,14 January 2020,"Coles, Lisa",NGBOPanel
1-72H5X3,EPSRC ICT Prioritisation Panel January 2020,15 January 2020,"Bonham, Jessica",NGBOPanel
1-8MCYCZ,Future Manufacturing System - Discovery Stream Big Pitch Panel,16 January 2020,"Bailey, Richard",NGBOPanel
1-7LP5QR,UKRI Circular Economy Centres Statements of Need Outline Panel 16 and 17 January 2020,16 January 2020,"Cooper, Nick",NGBOPanel
1-8SPW7W,Engineering Engagement Champions Pilot Expert Panel 16 January 2020,16 January 2020,"Alexander, Benjamin",NGBOPanel
1-7COQ3D,EPSRC Mathematical Sciences Fellowship Interviews January 2020,21 January 2020,"McDonnell, Laura",NGBOPanel
1-8OFIXN,Stephen Hawking Fellowship Interview Panel 1,21 January 2020,"Adams, George",NGBOPanel
1-8P3X0R,Stephen Hawking Fellowship Interview Panel 2,21 January 2020,"Sweeting, Caroline",NGBOPanel
1-7Q7GPF,EPSRC Physical Sciences - January 2020,22 January 2020,"Greenop, Rosanna",NGBOPanel
1-85HRVC,Trustworthy Autonomous Systems Hub Outline Panel,27 January 2020,"Mico Egea, Victoria",NGBOPanel
1-7WGB55,HT Investigator Led Panel January 2020,27 January 2020,"Chapman, Antony",NGBOPanel
1-8ER7T4,Engineering Fellowship Interview Panel 29 and 30 January 2020,29 January 2020,"Brown, Zoe",NGBOPanel
1-8IL1M5,DTP Mobility Pilot Panel,30 January 2020,,NGBOPanel
1-7PVKI7,Future Manufacturing System - Exploratory Stream Prioritisation Panel,30 January 2020,,NGBOPanel
1-8DTLBA,Engineering Prioritisation Panel Meeting 4 and 5 February 2020,04 February 2020,"Alexander, Benjamin",NGBOPanel
1-8V9L11,Prosperity Partnership Round 3 - Dyson assurance,06 February 2020,,NGBOPanel
1-7SP3CV,Responsible NLP for Intelligent Interfaces Panel 2020,10 February 2020,"Cadman, Laura",NGBOPanel
1-8NYN2V,Hubs for Mathematical Sciences in Healthcare Interviews,11 February 2020,"Reading, Kate",NGBOPanel
1-90VHYT,Programme Grant Outlines - 11 February 2020,11 February 2020,"Lopez-Bracey, Luis",NGBOPanel
1-7X9ETD,EPSRC Nxt Stg DE Int 20192020,12 February 2020,"Dey, Stephanie",NGBOPanel
1-7I9TL3,Man Fellows 7 Interview,12 February 2020,"Cheesbrough, Becky",NGBOPanel
1-7G8K9M,Decarbonising Heat,13 February 2020,"Davies, Gerard",NGBOPanel
1-8TDB2Q,Engineering Engagement Champions Pilot Interview Panel 17 and 18 February 2020,17 February 2020,"Alexander, Benjamin",NGBOPanel
1-7RZQS3,Security for all in an AI enabled society Panel February 2020,19 February 2020,"Dowle, Miriam",NGBOPanel
1-8SQOUF,Programme Grants Interview Panel  (MIQS) - February 2020,25 February 2020,"Lopez-Bracey, Luis",NGBOPanel
1-8IUQG7,ICT Fellowship Interviews 25 February 2020,25 February 2020,"Perry, Rhys",NGBOPanel
1-8BN2YD,EPSRC Mathematical Sciences Prioritisation Panel February 2020,25 February 2020,"Gamanya, Ruvimbo",NGBOPanel
1-7XIC3D,EPSRC Physical Sciences Fellowship Interview Panel 26 and 27 February 2020,26 February 2020,"Hickman, Ian",NGBOPanel
1-8LFIEG,Programme Grant Interviews - 27 February 2020 (Element),27 February 2020,"Tarver, James",NGBOPanel
1-72H5YA,EPSRC ICT Prioritisation Panel March 2020,03 March 2020,"Adams, Gemma",NGBOPanel
1-811FGY,Software use code development for exascale computing,04 March 2020,"Chapman, Antony",NGBOPanel
1-77T93B,EPSRC Strategic Equipment Interview Panel March 2020 - Panel 1,09 March 2020,"Chapman, Antony",NGBOPanel
1-8L83D0,EPSRC Strategic Equipment Interview Panel March 2020 - Panel 2,09 March 2020,"Higlett, Claire",NGBOPanel
1-86H3LH,EPSRC Physical Sciences - March 2020,11 March 2020,"Chokdar, Shahidur",NGBOPanel
1-8ZSONA,Programme Grant External Outline Panel 19 March 2020,19 March 2020,,NGBOPanel
1-8AYKJ9,Turing AI Acceleration Fellowship Outline Panel A,26 March 2020,"Boyle, Liam",NGBOPanel
1-8ZR0UB,Turing AI Acceleration Fellowship Outline Panel B,26 March 2020,"Mico Egea, Victoria",NGBOPanel
1-7G92DY,EUED Tech 2 - March 2020,26 March 2020,"Jones, Edward",NGBOPanel
1-9373B7,Prosperity Partnerships RD4 Interview Panels,31 March 2020,"Robinson, Neil",NGBOPanel
1-84UXRV,ISCF Digital Security by Design Research Projects,06 April 2020,,NGBOPanel
1-8P2XSC,Prosperity Partnership 4 Outline,07 April 2020,,NGBOPanel
1-8NOXUS,Engineering Prioritisation Panel Meeting 7 and 8 April 2020,07 April 2020,"Cheesbrough, Becky",NGBOPanel
1-8X058S,ISCF Industrial Decarbonisation Research and Innovation Centre- Outline,09 April 2020,,NGBOPanel
1-87H07E,EPSRC Physical Sciences - April 2020,21 April 2020,"Roworth, Emma",NGBOPanel
1-8VGCS3,Trustworthy Autonomous Systems Hub - Full Proposal Interview Panel,22 April 2020,"Mico Egea, Victoria",NGBOPanel
1-99474D,Trustworthy Autonomous Systems Node Outline Panel A,23 April 2020,"Mico Egea, Victoria",NGBOPanel
1-98X1G9,Trustworthy Autonomous Systems Node Outline Panel B,23 April 2020,"Shevchuk, Alex",NGBOPanel
1-8O74ZX,Healthcare Technologies Investigator Led Panel May 2020,05 May 2020,"Freeman, Katherine",NGBOPanel
1-94JD50,EPSRC Strategic Equipment Outline Panel May 2020,19 May 2020,"Higlett, Claire",NGBOPanel
1-84ONUT,EPSRC ICT Prioritisation Panel May 2020,20 May 2020,"Crabbe-Mann, Maryam",NGBOPanel
1-8TFBI5,EPSRC Physical Sciences Fellowship Interview 2 and 3 June 2020,01 June 2020,"Roworth, Emma",NGBOPanel
1-8ZSOMP,Engineering Fellowship Interview Panel 2 June 2020,01 June 2020,"Turner, Bethany",NGBOPanel
1-92A710,EPSRC Mathematical Sciences Prioritisation Panel June 2020,01 June 2020,"McDonnell, Laura",NGBOPanel
1-9EYLX9,Prosperity Partnerships Fourth call  Interview Panel  June 2020,02 June 2020,"Webb, Stephen",NGBOPanel
1-9EZR51,Prosperity Partnerships Fourth call  Interview Panel B June 2020,08 June 2020,"Webb, Stephen",NGBOPanel
1-86H3O7,EPSRC Physical Sciences - June 2020,10 June 2020,"Chokdar, Shahidur",NGBOPanel
1-8UM7Z0,Engineering Prioritisation Panel Meeting 10 and 11 June 2020,10 June 2020,"Freeman, Georgina",NGBOPanel
1-9F8I6F,Prosperity Partnerships Fourth call  Interview Panel C June 2020,14 June 2020,"Webb, Stephen",NGBOPanel
1-93NPAB,EPSRC Strategic Equipment Interview Panel June 2020 - Panel 1,22 June 2020,"Chapman, Antony",NGBOPanel
1-93NPAK,EPSRC Strategic Equipment Interview Panel June 2020 - Panel 2,22 June 2020,"Chapman, Antony",NGBOPanel
1-8PRG8B,Protecting Citizens Online,22 June 2020,,NGBOPanel
1-9CTVLJ,EPSRC ICT Prioritisation Panel July 2020,06 July 2020,,NGBOPanel
1-9RALYF,Programme Grant Interviews - 8 July 2020 (Element),07 July 2020,"Tarver, James",NGBOPanel
1-8MKA67,EPSRC Physical Sciences Programme Grant Interviews July 2020,13 July 2020,"Boldock, Luke",NGBOPanel
1-8ZCD7N,EPSRC Physical Sciences - July 2020,22 July 2020,"Pokhrel, Bharat",NGBOPanel
1-92A732,EPSRC Mathematical Sciences Fellowship Interviews July 2020,27 July 2020,"Gamanya, Ruvimbo",NGBOPanel
1-9HCF11,EPSRC Programme Grants Outline Panel July 2020,28 July 2020,"Freeman, Katherine",NGBOPanel
1-84ONWY,EPSRC ICT Prioritisation Panel August 2020,03 August 2020,"Boyle, Liam",NGBOPanel
1-8Y4ORJ,Engineering Prioritisation Panel Meeting 5 and 6 August 2020,05 August 2020,"Cheesbrough, Becky",NGBOPanel
1-9K1607,ISCF Industrial Decarbonisation Research and Innovation Centre- Full Proposal,11 August 2020,"Finney, Laura",NGBOPanel
1-8UKFND,UKRI Circular Economy Centres Sift Panel,19 August 2020,"Cooper, Nick",NGBOPanel
1-9A6XUC,UK Japan Civil Nuclear Research Programme Phase 7,19 August 2020,"Bent, Elizabeth",NGBOPanel
1-923MTV,Healthcare Technologies Investigator Led Panel Aug 2020,26 August 2020,"Onoja, Michael",NGBOPanel
1-962VE3,EPSRC Mathematical Sciences Prioritisation Panel September 2020,31 August 2020,"Westwood, Joseph",NGBOPanel
1-9SP7DJ,ICT Fellowship Interviews 1 and 2 September 2020,01 September 2020,"Coombs Obrien, James",NGBOPanel
1-9R4RJZ,UKRI Circular Economy Centres Interview Panel,06 September 2020,"Cooper, Nick",NGBOPanel
1-8ZJIB5,EPSRC Physical Sciences - September 2020,08 September 2020,"McAuley, Caitlin",NGBOPanel
1-9WYYIS,RSE Fellows 2020 Outline - Panel 2,14 September 2020,,NGBOPanel
1-9Y9PVT,Trustworthy Autonomous System Nodes Interview Panel A,14 September 2020,"Mico Egea, Victoria",NGBOPanel
1-922FBW,Trustworthy Autonomous System Nodes Interview Panel B,15 September 2020,"Dowle, Miriam",NGBOPanel
1-9GNLFH,Responsive Manufacturing Outline,15 September 2020,"Williams, Stephanie",NGBOPanel
1-9L555T,RSE Fellows 2020 Outline - Panel 1,16 September 2020,,NGBOPanel
1-9UAMTF,EPSRC Strategic Equipment Outline Panel - September 2020,21 September 2020,"Higlett, Claire",NGBOPanel
1-9LCYGU,ISCF Transforming Foundation Industries Network Plus Interviews,28 September 2020,"Greenop, Rosanna",NGBOPanel
1-9MQRN3,Engineering Fellowship Interview Panel 29 and 30 September 2020,28 September 2020,"McCann, Judith",NGBOPanel
1-9QM9M2,EPSRC New Horizons Panel C September 2020,29 September 2020,"Broomsgrove, Alexander",NGBOPanel
1-9GP3LH,Core Equipment Award 2020 - Panel 1,29 September 2020,"Higlett, Claire",NGBOPanel
1-9QM9MB,EPSRC New Horizons Panel D September 2020,29 September 2020,"Rolph, Marianne",NGBOPanel
1-9VBYF2,Core Equipment Award 2020 - Panel 2,29 September 2020,"Crook, Simon",NGBOPanel
1-9QM9MK,EPSRC New Horizons Panel E September 2020,29 September 2020,"Jenkinson, Mark",NGBOPanel
1-9QM9LT,EPSRC New Horizons Panel B September 2020,29 September 2020,"Dale, Tracey",NGBOPanel
1-9QM9LA,EPSRC New Horizons Panel A September 2020,29 September 2020,"Ghaffar, Talit",NGBOPanel
1-84ONXT,EPSRC ICT Prioritisation Panel October 2020,01 October 2020,"Harper, Esther",NGBOPanel
1-9GHE59,Adventurous Manufacturing Round 2 Outline,06 October 2020,"Walker, Katie",NGBOPanel
1-8Y4OSE,Engineering Prioritisation Panel Meeting 6 and 7 October 2020,06 October 2020,"Alexander, Benjamin",NGBOPanel
1-A46J25,Turing AI Acceleration Fellowship Interview Panel C,06 October 2020,"Blackstone, Vivienne",NGBOPanel
1-8ICXDO,Turing AI Acceleration Fellowship Interview Panel A,06 October 2020,"Boyle, Liam",NGBOPanel
1-A46J0R,Turing AI Acceleration Fellowship Interview Panel B,06 October 2020,"Patel, Ruqaiyah",NGBOPanel
1-9QCLR2,EPSRC SI ISCF TFI Hub Outline meeting,07 October 2020,"Greenop, Rosanna",NGBOPanel
1-9PJN6Q,Precision Manufacturing - Outline Proposals,14 October 2020,"Cheesbrough, Becky",NGBOPanel
1-950KPW,Interdisciplinary Circular Economy Hub Interview,15 October 2020,"Cooper, Nicholas",NGBOPanel
1-94JRM0,International Centre to Centre Call 2020 Outlines Meeting - October 2020,20 October 2020,"Williamson, Clare",NGBOPanel
1-9G5XHV,EPSRC Physical Sciences - October 2020,21 October 2020,"Dale, Tracey",NGBOPanel
1-AAZ6GS,Adventurous Manufacturing Interview Panel K,26 October 2020,,NGBOPanel
1-AAZ6GJ,Adventurous Manufacturing Interview Panel M,26 October 2020,,NGBOPanel
1-9ND34U,HT New Challenges NetworkPlus Outline Panel,29 October 2020,"Woolley, Jeanine",NGBOPanel
1-A1EQSH,International Centre to Centre Call 2020 Outlines Meeting - November 2020,03 November 2020,"Whitehead, Cerianne",NGBOPanel
1-92AJJ9,Healthcare Technologies Investigator Led Panel Nov 2020,10 November 2020,"Woolley, Jeanine",NGBOPanel
1-9HYSBT,Programme Grant Interviews - November 2020 (Element),11 November 2020,"Jones, Edward",NGBOPanel
1-8EXK57,Turing AI World-Leading Researcher Fellowship Outline Panel,11 November 2020,,NGBOPanel
1-9N3AA4,EPSRC Strategic Equipment Interview Panel November 2020 - Panel 1,17 November 2020,"Chapman, Antony",NGBOPanel
1-8TFBIE,EPSRC Physical Sciences Fellowship Interview Panel November 2020,17 November 2020,"Roworth, Emma",NGBOPanel
1-8ZZX4K,Transformative Healthcare Technologies Outlines 2nd Call,24 November 2020,"Onoja, Michael",NGBOPanel
1-A294RM,EPSRC Strategic Equipment Interview Panel November 2020- Panel 2,24 November 2020,,NGBOPanel
1-9BICLA,EPSRC Mathematical Sciences Prioritisation Panel November 2020,24 November 2020,"Jenkinson, Mark",NGBOPanel
1-9BCS08,Efficient Computing Peer Review Panel,25 November 2020,"Coombs Obrien, James",NGBOPanel
1-9SY035,Prosperity Partnerships Round 4 Full Proposal December 2020,26 November 2020,"Gill, Joshua",NGBOPanel
1-A83O2U,EPSRC Programme Grants Outline Panel November 2020,26 November 2020,"Boldock, Luke",NGBOPanel
1-AFO3KU,EPSRC Mathematical Sciences Small Grants Panel December 2020,01 December 2020,"Patel, Ruqaiyah",NGBOPanel
1-84ONYO,EPSRC ICT Prioritisation Panel December 2020,02 December 2020,,NGBOPanel
1-AHLVZ7,EPSRC Strategic Equipment Outline Panel January 2021,08 December 2020,"Higlett, Claire",NGBOPanel
1-8Y4OUN,Engineering Prioritisation Panel Meeting 8 and 9 December 2020,08 December 2020,"Freeman, Georgina",NGBOPanel
1-95E55X,EPSRC Physical Sciences - December 2020,09 December 2020,"Newport, Sarah",NGBOPanel
1-A9NP3N,ISCF RAI Hubs Interview 2020,10 December 2020,"Williams, Rebecca",NGBOPanel
1-9WS5NK,Stephen Hawking Fellowship R2 Outline,18 January 2021,,NGBOPanel
1-AN926N,Stephen Hawking Fellowship R2 Outline- Panel 4,19 January 2021,,NGBOPanel
1-AN9269,Stephen Hawking Fellowship R2 Outline- Panel 3,19 January 2021,,NGBOPanel
1-AN925V,Stephen Hawking Fellowship R2 Outline- Panel 2,19 January 2021,,NGBOPanel
1-AH2POX,EPSRC Mathematical Sciences Fellowships Interviews January 2021 - Panel A,19 January 2021,"Agarwal, Nishtha",NGBOPanel
1-AH2PP8,EPSRC Mathematical Sciences Fellowship Interviews January 2021 - Panel B,19 January 2021,"Hunt, Helen",NGBOPanel
1-AN925H,Stephen Hawking Fellowship R2 Outline- Panel 1,19 January 2021,,NGBOPanel
1-9Y3E5T,Engineering Fellowship Interview Panel 26 and 27 January 2021,26 January 2021,"Cheesbrough, Becky",NGBOPanel
1-9HDN0B,EPSRC Physical Sciences January 2021,27 January 2021,"McAuley, Caitlin",NGBOPanel
1-84ONZJ,EPSRC ICT Prioritisation Panel January 2021,27 January 2021,"Toft, Anne",NGBOPanel
1-9Y958V,RSE Fellowships 2020 Panel - Full Proposal,27 January 2021,"King, Sarah",NGBOPanel
1-8YPFJ6,NNUF Phase 2a,27 January 2021,"Bateman, Neil",NGBOPanel
1-AE64YL,Healthcare Technologies Programme Grant Interviews Jan 2021,27 January 2021,"Freeman, Katherine",NGBOPanel
1-ALM2MH,EPSRC Mathematical Sciences Programme Grants Outline panel January 2021,27 January 2021,"Wood, Jacob",NGBOPanel
1-A72Q5V,Engineering Prioritisation Panel Meeting 2 and 3 February 2021,02 February 2021,"Ajare, Tochukwu",NGBOPanel
1-92IRX0,Healthcare Technologies Investigator Led Panel Feb 2021,09 February 2021,"Reading, Kate",NGBOPanel
1-9FF7HX,Cross-RI PaCCS 2020 prioritisation panel,10 February 2021,"Dowle, Miriam",NGBOPanel
1-957NL8,Marine Wave Energy Call Prioritisation Meeting,11 February 2021,"Spalding, Amy",NGBOPanel
1-9UAPXT,EPSRC Physical Sciences Programme Grant Interviews Feb 2021,16 February 2021,"Ghaffar, Talit",NGBOPanel
1-9P3H3K,HIPs 2020 Panel Meeting,17 February 2021,"Morri, Clara",NGBOPanel
1-A0SI16,EPSRC Mathematical Sciences Prioritisation Panel February 2021,23 February 2021,"Wood, Jacob",NGBOPanel
1-9Y1VFE,Responsive Manufacturing Full,23 February 2021,"Williams, Stephanie",NGBOPanel
1-AEZ4UD,Programme Grants Interview Panel (MIQS) - February 2021,23 February 2021,,NGBOPanel
1-AYVHY5,RSE Fellowships 2020 Panel  A - Interview,24 February 2021,"King, Sarah",NGBOPanel
1-AM5OCN,EPSRC ICT and DE Fellowship Interviews 24 February 2021,24 February 2021,"Crabbe-Mann, Maryam",NGBOPanel
1-AZWU71,RSE Fellowships 2020 Panel B - Interview,25 February 2021,"James, Michael",NGBOPanel
1-9P3HEU,Digital Economy Sustainable Digital Society 2021,03 March 2021,"Raikova, Sonia",NGBOPanel
1-AHLVZZ,EPSRC Strategic Equipment  Interview Panel March 2021 - Panel 1,09 March 2021,,NGBOPanel
1-A29710,EPSRC Physical Sciences - March 2021,10 March 2021,"Pokhrel, Bharat",NGBOPanel
1-B6UULD,EPSRC Mathematical Sciences Programme Grants Outline Panel March 2021,16 March 2021,"Wood, Jacob",NGBOPanel
1-AM5NVF,EPSRC Strategic Equipment Interview Panel March 2021 - Panel 2,16 March 2021,,NGBOPanel
1-A9O6LY,HT New Challenges NetworkPlus Interview Panel,17 March 2021,"Woolley, Jeanine",NGBOPanel
1-ALW1ND,EPSRC Mathematical Sciences Small Grants Panel March 2021,22 March 2021,"Patel, Ruqaiyah",NGBOPanel
1-9LW5UG,NA,NA,NA,NGBOPanel
1-B2TSO7,Programme Grant Outline Panel 23 March 2021,23 March 2021,"Walker, Katie",NGBOPanel
1-A58IK5,EPSRC ICT Prioritisation Panel March 2021,23 March 2021,"Perry, Rhys",NGBOPanel
1-A7MNA6,Propsperity Partnerships Round 4B Full Proposal March 2021,25 March 2021,"Webb, Stephen",NGBOPanel
1-BBZL3F,Mathematical Sciences DTP 2021-22 and RA Statement of Intent Panel,25 March 2021,"Richardson, Natasha",NGBOPanel
1-B6LBA5,Programme Grant Mid Term Review,26 March 2021,"Tarver, James",NGBOPanel
1-A72Q79,Engineering Prioritisation Panel Meeting 6 and 7 April 2021,06 April 2021,"Hallas-Potts, Amelia",NGBOPanel
1-B6E50F,NA,NA,NA,NGBOPanel
1-B2TSAL,NNUF Materials Archive,11 August 2021,"Bateman, Neil",NGBOPanel
1-AZXTX1,EPSRC Physical Sciences Fellowship Interview Panel April 2021,19 April 2021,"Roworth, Emma",NGBOPanel
1-A9XC5O,EPSRC Physical Sciences 21 and 22 April 2021,21 April 2021,"McGregor, Billy",NGBOPanel
1-A9OO84,Precision Manufacturing - Full Proposals,27 April 2021,"Cheesbrough, Becky",NGBOPanel
