panel_id,panel_type,name,organisation,position
1-339EP2,NGBOPanel,"Jones, Dr H",XeraCarb Ltd,Panel Member
1-339EP2,NGBOPanel,"Lye, Professor G",University College London,Panel Member
1-339EP2,NGBOPanel,"Papachristodoulou, Professor A",University of Oxford,Panel Member
1-339EP2,NGBOPanel,"Broomsgrove, Alexander",Engineering and Physical Sciences Research Council,Panel Contact
1-3DFLQZ,NGBOPanel,"Holcombe, Professor WML",University of Sheffield,Panel Chairperson
1-3DFLQZ,NGBOPanel,"Beach, Professor M",University of Bristol,Panel Member
1-3DFLQZ,NGBOPanel,"Bhatti, Professor SN",University of St Andrews,Panel Member
1-3DFLQZ,NGBOPanel,"Constantinou, Professor CC",University of Birmingham,Panel Member
1-3DFLQZ,NGBOPanel,"Brown, Zoe",Engineering and Physical Sciences Research Council,Panel Contact
1-3B323J,NGBOPanel,"Cooper, Dr J",CooperWalsh Ltd,Panel Chairperson
1-3B323J,NGBOPanel,"Goble, Professor C",The University of Manchester,Panel Member
1-3B323J,NGBOPanel,"Kalawsky, Professor RS",Loughborough University,Panel Member
1-3B323J,NGBOPanel,"Leach, Professor M",University of Surrey,Panel Member
1-3B323J,NGBOPanel,"Holtum, David",Engineering and Physical Sciences Research Council,Panel Contact
1-36WW8J,NGBOPanel,"Williams, Professor R",Swansea University,Panel Chairperson
1-36WW8J,NGBOPanel,"Shaw, Ms R",Cancer Research UK,Observer
1-36WW8J,NGBOPanel,"Connolly, Professor P",University of Strathclyde,Panel Member
1-36WW8J,NGBOPanel,"Farrar, Mr D",Xiros Plc,Panel Member
1-36WW8J,NGBOPanel,"Gardner, Professor P",The University of Manchester,Panel Member
1-36WW8J,NGBOPanel,"O'Neill, Mr T",Knowledge Transfer Network Limited,Panel Member
1-36WW8J,NGBOPanel,"Saffari, Professor N",University College London,Panel Member
1-36WW8J,NGBOPanel,"Champion, Martin",Engineering and Physical Sciences Research Council,Panel Contact
1-2ZIKFT,NGBOPanel,"Nazha, Professor M",London South Bank University,Panel Chairperson
1-2ZIKFT,NGBOPanel,"Al-Tabbaa, Professor A",University of Cambridge,Panel Member
1-2ZIKFT,NGBOPanel,"Dupont, Dr V",University of Leeds,Panel Member
1-2ZIKFT,NGBOPanel,"Green, Mr A",Energy Technologies Institute (ETI),Panel Member
1-2ZIKFT,NGBOPanel,"Guo, Professor ZX",University College London,Panel Member
1-2ZIKFT,NGBOPanel,"Vega Maza, Dr D",University of Aberdeen,Panel Member
1-2ZIKFT,NGBOPanel,"Wang, Professor J",University of Warwick,Panel Member
1-2ZIKFT,NGBOPanel,"Yeung, Celia",Engineering and Physical Sciences Research Council,Panel Contact
1-3H7MA9,NGBOPanel,"Niblock, Dr H",University of York,Panel Member
1-3H7MA9,NGBOPanel,"Turner, Christina",Engineering and Physical Sciences Research Council,Panel Contact
1-339CYJ,NGBOPanel,"Berry, Professor FJ",University of Birmingham,Panel Chairperson
1-339CYJ,NGBOPanel,"Dunn, Dr JL",University of Nottingham,Observer
1-339CYJ,NGBOPanel,"Meech, Professor S",University of East Anglia,Observer
1-339CYJ,NGBOPanel,"Williams, Professor ID",Queen's University of Belfast,Observer
1-339CYJ,NGBOPanel,"Boardman, Professor A",University of Salford,Panel Member
1-339CYJ,NGBOPanel,"Gregory, Professor DH",University of Glasgow,Panel Member
1-339CYJ,NGBOPanel,"Kolosov, Professor OV",Lancaster University,Panel Member
1-339CYJ,NGBOPanel,"Novakovic, Dr K",Newcastle University,Panel Member
1-339CYJ,NGBOPanel,"Rimmer, Professor S",University of Bradford,Panel Member
1-339CYJ,NGBOPanel,"Seddon, Dr AM",University of Bristol,Panel Member
1-339CYJ,NGBOPanel,"Chapman, Antony",Engineering and Physical Sciences Research Council,Panel Contact
1-339CY5,NGBOPanel,"McConville, Professor CF",RMIT University,Panel Chairperson
1-339CY5,NGBOPanel,"Blackburn, Professor E",Lund University,Panel Member
1-339CY5,NGBOPanel,"Bowkett, Dr D W",University of Oxford,Panel Member
1-339CY5,NGBOPanel,"Donnelly, Professor S",University of Huddersfield,Panel Member
1-339CY5,NGBOPanel,"Oulton, Professor R",University of Bristol,Panel Member
1-339CY5,NGBOPanel,"Ruostekoski, Professor J",Lancaster University,Panel Member
1-339CY5,NGBOPanel,"Sarkisov, Professor L",The University of Manchester,Panel Member
1-339CY5,NGBOPanel,"Tatarkova, Dr S",Newcastle University,Panel Member
1-339CY5,NGBOPanel,"Varcoe, Professor B",University of Leeds,Panel Member
1-339CY5,NGBOPanel,"Dracott, James",Engineering and Physical Sciences Research Council,Panel Contact
1-33G4NH,NGBOPanel,"Cooper, Dr J",CooperWalsh Ltd,Panel Chairperson
1-33G4NH,NGBOPanel,"Johnson, Professor CM",University of Nottingham,Panel Member
1-33G4NH,NGBOPanel,"Ribeiro Ferreira de Carvalho, Dr RP",Durham University,Panel Member
1-33G4NH,NGBOPanel,"Stewart, Professor PG",University of Derby,Panel Member
1-33G4NH,NGBOPanel,"Salisbury, Gavin",Engineering and Physical Sciences Research Council,Panel Contact
1-339EKR,NGBOPanel,"Arnold, Professor PL",Regents of the Univ California Berkeley,Panel Chairperson
1-339EKR,NGBOPanel,"Dunn, Dr JL",University of Nottingham,Observer
1-339EKR,NGBOPanel,"Meech, Professor S",University of East Anglia,Observer
1-339EKR,NGBOPanel,"Williams, Professor ID",Queen's University of Belfast,Observer
1-339EKR,NGBOPanel,"Baker, Dr MJ",University of Strathclyde,Panel Member
1-339EKR,NGBOPanel,"Brett, Professor D",University College London,Panel Member
1-339EKR,NGBOPanel,"Cammidge, Professor AN",University of East Anglia,Panel Member
1-339EKR,NGBOPanel,"Liddle, Professor ST",The University of Manchester,Panel Member
1-339EKR,NGBOPanel,"Moody, Professor CJ",University of Nottingham,Panel Member
1-339EKR,NGBOPanel,"Paternostro, Professor M",Queen's University of Belfast,Panel Member
1-339EKR,NGBOPanel,"Redman, Dr JE",Cardiff University,Panel Member
1-339EKR,NGBOPanel,"Sweeney, Professor J",University of Salford,Panel Member
1-339EKR,NGBOPanel,"Tozer, Professor DJ",Durham University,Panel Member
1-339EKR,NGBOPanel,"Wilson, Professor AJ",University of Leeds,Panel Member
1-339EKR,NGBOPanel,"Richardson, Natasha",Engineering and Physical Sciences Research Council,Panel Contact
1-2ZE888,NGBOPanel,"Ocone, Professor R",Heriot-Watt University,Panel Chairperson
1-2ZE888,NGBOPanel,"Anwar, Professor J",Lancaster University,Panel Member
1-2ZE888,NGBOPanel,"Cleaver, Professor D",Sheffield Hallam University,Panel Member
1-2ZE888,NGBOPanel,"Cox, Professor S",Aberystwyth University,Panel Member
1-2ZE888,NGBOPanel,"Glassey, Professor Ja",Newcastle University,Panel Member
1-2ZE888,NGBOPanel,"Lathbury, Dr D",Private Address,Panel Member
1-2ZE888,NGBOPanel,"Lewis, Professor A",Owen Mumford Limited,Panel Member
1-2ZE888,NGBOPanel,"Niblock, Dr H",University of York,Panel Member
1-2ZE888,NGBOPanel,"Poole, Professor RJ",University of Liverpool,Panel Member
1-2ZE888,NGBOPanel,"Davies, Gerard",Engineering and Physical Sciences Research Council,Panel Contact
1-38ZZ5Y,NGBOPanel,"Maclean, Dr K",UK Energy Research Centre,Panel Chairperson
1-38ZZ5Y,NGBOPanel,"Rylatt, Professor R",De Montfort University,Panel Member
1-38ZZ5Y,NGBOPanel,"Taylor, Professor G",Brunel University London,Panel Member
1-38ZZ5Y,NGBOPanel,"Macdonell, Andrew",Engineering and Physical Sciences Research Council,Panel Contact
1-3NOG4B,NGBOPanel,"Dholakia, Professor K",University of St Andrews,Panel Chairperson
1-3NOG4B,NGBOPanel,"Best, Professor S",University of Cambridge,Panel Member
1-3NOG4B,NGBOPanel,"Smith, Professor DJ",University of Birmingham,Panel Member
1-3NOG4B,NGBOPanel,"Tipper, Professor JL",University of Technology Sydney,Panel Member
1-3NOG4B,NGBOPanel,"Torres-Sanchez, Dr C",Loughborough University,Panel Member
1-3NOG4B,NGBOPanel,"Underwood, Professor M",University of Warwick,Panel Member
1-3NOG4B,NGBOPanel,"Billingham, Sarah",Engineering and Physical Sciences Research Council,Panel Contact
1-3AUBGK,NGBOPanel,"Cooper OBE, Professor R",Lancaster University,Panel Chairperson
1-3AUBGK,NGBOPanel,"Carter, Mr A",Centre for Cities (CfC),Panel Member
1-3AUBGK,NGBOPanel,"Clark, Mr D",Better Cities Ltd,Panel Member
1-3AUBGK,NGBOPanel,"Elliott, Professor P",Imperial College London,Panel Member
1-3AUBGK,NGBOPanel,"Flint, Professor J",University of Sheffield,Panel Member
1-3AUBGK,NGBOPanel,"Keith, Professor M",University of Oxford,Panel Member
1-3AUBGK,NGBOPanel,"Owen, Dr A",University of Leeds,Panel Member
1-3AUBGK,NGBOPanel,"Tuppen, Dr C",University of Suffolk,Panel Member
1-3AUBGK,NGBOPanel,"Weatherley, Dr N",Environment Agency,Panel Member
1-3AUBGK,NGBOPanel,"Leithall, Rebecca",Engineering and Physical Sciences Research Council,Panel Contact
1-2RXZNE,NGBOPanel,"Ward Thompson, Professor CJ",University of Edinburgh,Panel Chairperson
1-2RXZNE,NGBOPanel,"Barlow, Professor J",University of Reading,Panel Member
1-2RXZNE,NGBOPanel,"Larkin, Professor A",The University of Manchester,Panel Member
1-2RXZNE,NGBOPanel,"Staunton, Dr G",CCFE/UKAEA,Panel Member
1-2RXZNE,NGBOPanel,"Street, Mr R",University of Oxford,Panel Member
1-2RXZNE,NGBOPanel,"Holtum, David",Engineering and Physical Sciences Research Council,Panel Contact
1-2JJUS6,NGBOPanel,"McNeil, Professor C",Newcastle University,Panel Chairperson
1-2JJUS6,NGBOPanel,"Blacker, Professor AJ",University of Leeds,Panel Member
1-2JJUS6,NGBOPanel,"Lapeer, Dr R",University of East Anglia,Panel Member
1-2JJUS6,NGBOPanel,"Stefanovska, Professor A",Lancaster University,Panel Member
1-2JJUS6,NGBOPanel,"Wynne, Professor BP",University of Strathclyde,Panel Member
1-2JJUS6,NGBOPanel,"Tarplee, Mark",Engineering and Physical Sciences Research Council,Panel Contact
1-3IJ9X5,NGBOPanel,"Stack, Professor M",University of Strathclyde,Panel Chairperson
1-3IJ9X5,NGBOPanel,"Fromme, Professor P",University College London,Panel Member
1-3IJ9X5,NGBOPanel,"Grobert, Professor N",University of Oxford,Panel Member
1-3IJ9X5,NGBOPanel,"Hewitt, Professor NJ",University of Ulster,Panel Member
1-3IJ9X5,NGBOPanel,"Goodall, Glenn",Engineering and Physical Sciences Research Council,Panel Contact
1-3DSBM4,NGBOPanel,"Benford, Professor S",University of Nottingham,Panel Chairperson
1-3DSBM4,NGBOPanel,"Evans, Dr R",University of Brighton,Panel Member
1-3DSBM4,NGBOPanel,"Kalvala, Dr S",University of Warwick,Panel Member
1-3DSBM4,NGBOPanel,"Salous, Professor S",Durham University,Panel Member
1-3DSBM4,NGBOPanel,"Brown, Zoe",Engineering and Physical Sciences Research Council,Panel Contact
1-3DSBVM,NGBOPanel,"Whitty, Professor M",University of Warwick,Panel Chairperson
1-3DSBVM,NGBOPanel,"Edwards, Professor P",University of Aberdeen,Panel Member
1-3DSBVM,NGBOPanel,"Sassone, Professor V",University of Southampton,Panel Member
1-3DSBVM,NGBOPanel,"Seton, Dr J",Private Address,Panel Member
1-3DSBVM,NGBOPanel,"Keys, Tracy",Engineering and Physical Sciences Research Council,Panel Contact
1-3BVPDP,NGBOPanel,"Ruskuc, Professor N",University of St Andrews,Panel Chairperson
1-3BVPDP,NGBOPanel,"Dos Reis, Dr G",University of Edinburgh,Observer
1-3BVPDP,NGBOPanel,"Cartis, Dr C",University of Oxford,Panel Member
1-3BVPDP,NGBOPanel,"Coolen, Professor F",Durham University,Panel Member
1-3BVPDP,NGBOPanel,"Derks, Professor G",University of Surrey,Panel Member
1-3BVPDP,NGBOPanel,"Dunning, Dr TC",University of Kent,Panel Member
1-3BVPDP,NGBOPanel,"King, Professor J",University of Nottingham,Panel Member
1-3BVPDP,NGBOPanel,"Luo, Professor X",University of Glasgow,Panel Member
1-3BVPDP,NGBOPanel,"Macpherson, Professor HD",University of Leeds,Panel Member
1-3BVPDP,NGBOPanel,"Reid, Professor M",University of Warwick,Panel Member
1-3BVPDP,NGBOPanel,"Sankaran, Professor GK",University of Bath,Panel Member
1-3BVPDP,NGBOPanel,"Pearson, Hannah",Engineering and Physical Sciences Research Council,Panel Contact
1-362EON,NGBOPanel,"Staunton, Dr G",CCFE/UKAEA,Panel Chairperson
1-362EON,NGBOPanel,"Evans, Mr G",Ofgem,Panel Member
1-362EON,NGBOPanel,"Harrison, Mr M",Department of Energy and Climate Change,Panel Member
1-362EON,NGBOPanel,"Pourkashanian, Professor M",University of Sheffield,Panel Member
1-362EON,NGBOPanel,"Rylatt, Professor R",De Montfort University,Panel Member
1-362EON,NGBOPanel,"Bateman, Neil",Engineering and Physical Sciences Research Council,Panel Contact
1-3MHZAA,NGBOPanel,"Cooper OBE, Professor R",Lancaster University,Panel Chairperson
1-3MHZAA,NGBOPanel,"Brack, Ms MM",Technology Strategy Board (Innovate UK),Panel Member
1-3MHZAA,NGBOPanel,"Richards, Dr R",,Panel Member
1-3MHZAA,NGBOPanel,"Vincent, Dr D",,Panel Member
1-3MHZAA,NGBOPanel,"Weatherley, Dr N",Environment Agency,Panel Member
1-3MHZAA,NGBOPanel,"Leithall, Rebecca",Engineering and Physical Sciences Research Council,Panel Contact
1-2L4MKR,NGBOPanel,"Burr, Professor AG",University of York,Panel Chairperson
1-2L4MKR,NGBOPanel,"Barkworth, Mr R",Pearn Kandola LLP,Observer
1-2L4MKR,NGBOPanel,"Allen, Dr B",Network Rail Ltd,Panel Member
1-2L4MKR,NGBOPanel,"Breckon, Professor TP",Durham University,Panel Member
1-2L4MKR,NGBOPanel,"d'Aquin, Dr M",Open University,Panel Member
1-2L4MKR,NGBOPanel,"Ellis, Professor AD",Aston University,Panel Member
1-2L4MKR,NGBOPanel,"Erlebach, Professor TR",University of Leicester,Panel Member
1-2L4MKR,NGBOPanel,"Guan, Dr L",Loughborough University,Panel Member
1-2L4MKR,NGBOPanel,"Harrison, Professor R",Oxford Brookes University,Panel Member
1-2L4MKR,NGBOPanel,"McPherson, Dr A P",Queen Mary University of London,Panel Member
1-2L4MKR,NGBOPanel,"Oliver, Professor RA",University of Cambridge,Panel Member
1-2L4MKR,NGBOPanel,"Perry, Professor MJ",Brunel University London,Panel Member
1-2L4MKR,NGBOPanel,"schraefel, Professor m",University of Southampton,Panel Member
1-2L4MKR,NGBOPanel,"Smith, Professor LS",University of Stirling,Panel Member
1-2L4MKR,NGBOPanel,"Hulkes, Alex",Engineering and Physical Sciences Research Council,Panel Contact
1-37M24Z,NGBOPanel,"Baber, Professor C",University of Birmingham,Panel Chairperson
1-37M24Z,NGBOPanel,"Blake, Mr R",Philips Research Labs Cambridge,Panel Member
1-37M24Z,NGBOPanel,"Chambers, Professor J",University of Leicester,Panel Member
1-37M24Z,NGBOPanel,"Cheung, Professor R",University of Edinburgh,Panel Member
1-37M24Z,NGBOPanel,"Chitty, Mr A",,Panel Member
1-37M24Z,NGBOPanel,"Corne, Professor DW",Heriot-Watt University,Panel Member
1-37M24Z,NGBOPanel,"Magill, Professor E",University of Stirling,Panel Member
1-37M24Z,NGBOPanel,"Rogers, Professor Y",University College London,Panel Member
1-37M24Z,NGBOPanel,"Sawyer, Professor P",Aston University,Panel Member
1-37M24Z,NGBOPanel,"Tooley, Professor M",Royal United Hospital Bath NHS Fdn Trust,Panel Member
1-37M24Z,NGBOPanel,"Coles, Lisa",Engineering and Physical Sciences Research Council,Panel Contact
1-2JPVNH,NGBOPanel,"Culley, Professor S",University of Bath,Panel Chairperson
1-2JPVNH,NGBOPanel,"Attenborough, Professor K",Open University,Panel Member
1-2JPVNH,NGBOPanel,"Augarde, Professor C",Durham University,Panel Member
1-2JPVNH,NGBOPanel,"Baker, Professor R",University of Salford,Panel Member
1-2JPVNH,NGBOPanel,"Grant, Professor MH",University of Strathclyde,Panel Member
1-2JPVNH,NGBOPanel,"Greaves, Professor D",University of Plymouth,Panel Member
1-2JPVNH,NGBOPanel,"Haddad, Professor A",Cardiff University,Panel Member
1-2JPVNH,NGBOPanel,"Ieropoulos, Professor IA",University of the West of England,Panel Member
1-2JPVNH,NGBOPanel,"Kim, Dr H A",Cardiff University,Panel Member
1-2JPVNH,NGBOPanel,"Lee, Professor AF",RMIT University,Panel Member
1-2JPVNH,NGBOPanel,"Lockerby, Professor DA",University of Warwick,Panel Member
1-2JPVNH,NGBOPanel,"Nelson, Professor JD",University of Aberdeen,Panel Member
1-2JPVNH,NGBOPanel,"Seville, Professor JP",University of Birmingham,Panel Member
1-2JPVNH,NGBOPanel,"McCann, Judith",Engineering and Physical Sciences Research Council,Panel Contact
1-3H7MCE,NGBOPanel,"Niblock, Dr H",University of York,Panel Member
1-3H7MCE,NGBOPanel,"Patel, Ruqaiyah",Engineering and Physical Sciences Research Council,Panel Contact
1-3D8ZCE,NGBOPanel,"O'Hagan, Professor D",University of St Andrews,Panel Chairperson
1-3D8ZCE,NGBOPanel,"Hensinger, Professor WK",University of Sussex,Panel Member
1-3D8ZCE,NGBOPanel,"Masters, Professor AJ",The University of Manchester,Panel Member
1-3D8ZCE,NGBOPanel,"Winter, Dr R",Aberystwyth University,Panel Member
1-3D8ZCE,NGBOPanel,"Dracott, James",Engineering and Physical Sciences Research Council,Panel Contact
1-3FY7LP,NGBOPanel,"Raithby, Professor PR",University of Bath,Panel Chairperson
1-3FY7LP,NGBOPanel,"Haynes, Professor PD",Imperial College London,Panel Member
1-3FY7LP,NGBOPanel,"Haywood, Professor S",University of Hull,Panel Member
1-3FY7LP,NGBOPanel,"Hillman, Professor AR",University of Leicester,Panel Member
1-3FY7LP,NGBOPanel,"Murdin, Professor BN",University of Surrey,Panel Member
1-3FY7LP,NGBOPanel,"Niblock, Dr H",University of York,Panel Member
1-3FY7LP,NGBOPanel,"Turner, Mr A",,Panel Member
1-3FY7LP,NGBOPanel,"Niblock, Helen",Engineering and Physical Sciences Research Council,Panel Contact
1-3Q2INT,NGBOPanel,"Wallace, Professor R",University of Edinburgh,Panel Chairperson
1-3Q2INT,NGBOPanel,"Clarke, Professor ML",University of Nottingham,Panel Member
1-3Q2INT,NGBOPanel,"Roskilly, Professor AP",Durham University,Panel Member
1-3Q2INT,NGBOPanel,"Salisbury, Gavin",Engineering and Physical Sciences Research Council,Panel Contact
1-3F22O2,NGBOPanel,"Rorison, Professor J",University of Bristol,Panel Chairperson
1-3F22O2,NGBOPanel,"Bates, Mrs G",Qinetiq,Panel Member
1-3F22O2,NGBOPanel,"Budgen, Professor D",Durham University,Panel Member
1-3F22O2,NGBOPanel,"Colton, Professor S",Queen Mary University of London,Panel Member
1-3F22O2,NGBOPanel,"Constandinou, Dr TG",Imperial College London,Panel Member
1-3F22O2,NGBOPanel,"Culshaw, Professor B",University of Strathclyde,Panel Member
1-3F22O2,NGBOPanel,"Cvetkovic, Professor Z",King's College London,Panel Member
1-3F22O2,NGBOPanel,"Dawar, Professor A",University of Cambridge,Panel Member
1-3F22O2,NGBOPanel,"Haas, Professor H",University of Strathclyde,Panel Member
1-3F22O2,NGBOPanel,"Jay, Dr C",The University of Manchester,Panel Member
1-3F22O2,NGBOPanel,"Schofield, Dr AJ",Aston University,Panel Member
1-3F22O2,NGBOPanel,"Whitelock, Professor D",Open University,Panel Member
1-3F22O2,NGBOPanel,"Youngs, Professor I",Defence Science & Tech Lab DSTL,Panel Member
1-3F22O2,NGBOPanel,"Hulkes, Alex",Engineering and Physical Sciences Research Council,Panel Contact
1-3S32L2,NGBOPanel,"Hounslow, Professor MJ",University of Sheffield,Panel Chairperson
1-3S32L2,NGBOPanel,"El Haj, Professor A",University of Birmingham,Observer
1-3S32L2,NGBOPanel,"Hao, Professor Y",Queen Mary University of London,Panel Member
1-3S32L2,NGBOPanel,"Parbrook, Professor P",University College Cork,Panel Member
1-3S32L2,NGBOPanel,"Wilkinson, Professor AJ",University of Oxford,Panel Member
1-3S32L2,NGBOPanel,"Martin, Lucy",Engineering and Physical Sciences Research Council,Panel Contact
1-3MY8DL,NGBOPanel,"Thompson, Professor SM",University of York,Panel Chairperson
1-3MY8DL,NGBOPanel,"El Haj, Professor A",University of Birmingham,Observer
1-3MY8DL,NGBOPanel,"Bain, Professor CD",Durham University,Panel Member
1-3MY8DL,NGBOPanel,"Baumberg, Professor JJ",University of Cambridge,Panel Member
1-3MY8DL,NGBOPanel,"Hope, Professor E",University of Leicester,Panel Member
1-3MY8DL,NGBOPanel,"Smith, Professor ME",University of Southampton,Panel Member
1-3MY8DL,NGBOPanel,"Higlett, Claire",Engineering and Physical Sciences Research Council,Panel Contact
1-3IYVB4,NGBOPanel,"Goulding, Dr M",Merck Chemicals Ltd UK,Panel Chairperson
1-3IYVB4,NGBOPanel,"Galbraith, Professor I",Heriot-Watt University,Observer
