panel_id,panel_type,panel_name,panel_date,panel_contact
1-64SFK5,NGBOPanel,EPSRC Physical Sciences - December 2018,2018-12-05,"Channell, Jennifer"
1-5DQREW,NGBOPanel,Engineering Prioritisation Panel Meeting 6 and 7 December 2018,2018-12-06,"Massung, Elaine"
1-60WYMN,NGBOPanel,UK Energy Research Centre Phase 4,2018-12-10,"Cain, Jasmine"
1-5GBE9Z,NGBOPanel,Programme Grant Outlines - 11 December 2018,2018-12-11,"Patel, Ruqaiyah"
1-6ISMUK,NGBOPanel,SDTaP Research Hub Interview Panel,2018-12-18,"Dowle, Miriam"
1-5REMHD,NGBOPanel,EPSRC Strategic Equipment Outlines Jan 2019,2019-01-08,"McQuitty, Ruth"
1-6HG5K9,NGBOPanel,Adventurous Manufacturing Outline,2019-01-17,"Davies, Gerard"
1-5LF3NS,NGBOPanel,EPSRC ICT Prioritisation Panel January 2019,2019-01-17,"Barclay, Michael"
1-6RM2EJ,NGBOPanel,EPSRC Mathematical Sciences Fellowship Interviews January 2019,2019-01-23,"Robinson, Thomas"
1-62Z46C,NGBOPanel,EPSRC Physical Sciences - January 2019,2019-01-24,"Greenop, Rosanna"
1-6KGF5L,NGBOPanel,Engineering Fellowship Interview Panel Meeting,2019-01-29,"Cain, Jasmine"
1-6ASLMJ,NGBOPanel,HT Investigator-led Panel Meeting - Jan 2019,2019-01-31,"Shuttleworth, Timothy"
1-5Z30HX,NGBOPanel,Healthcare Impact Partnership February 2019,2019-02-05,"Freeman, Katherine"
1-6NZDR0,NGBOPanel,Engineering Prioritisation Panel Meeting 6 and 7 February 2019,2019-02-06,"Macklyne, Heather"
1-628A0J,NGBOPanel,Digital Economy Investigator-led Research Projects 12 February 2019,2019-02-12,"Morgan, Jason"
1-6BP5TV,NGBOPanel,Programme Grant Outlines - 12 February 2019,2019-02-12,"Patel, Ruqaiyah"
1-6HG5OO,NGBOPanel,Adventurous Manufacturing Interview K,2019-02-13,"Paul, Shyeni"
1-75P0L0,NGBOPanel,Adventurous Manufacturing Interview R,2019-02-13,"Davies, Gerard"
1-6RSJ5J,NGBOPanel,Collaborative Network in TIPS,2019-02-15,"Dowle, Miriam"
1-6D1749,NGBOPanel,Programme Grant Interviews - 19 February 2019 (ICT),2019-02-19,"Patel, Ruqaiyah"
1-6F26H5,NGBOPanel,EUED Tech February 2019,2019-02-19,"Cooper, Nick"
1-6PTX52,NGBOPanel,EPSRC Physical Sciences Fellowship Interview Panel 27 and 28 February 2019,2019-02-27,"Tarplee, Mark"
1-6LX7XL,NGBOPanel,EPSRC Mathematical Sciences Prioritisation Panel February 2019,2019-02-27,"Robinson, Thomas"
1-72GG9V,NGBOPanel,ICT and DE Fellowship Interviews  28 February 2019,2019-02-28,"Holbourn, Joanne"
1-6H4FA3,NGBOPanel,Supergen Energy Storage Network Plus 2019,2019-02-28,"McAlister, William"
1-5LF3PR,NGBOPanel,EPSRC ICT Prioritisation Panel March 2019,2019-03-05,"Van de Locht, Renee"
1-6KSTM2,NGBOPanel,EPSRC Physical Sciences - March 2019,2019-03-06,"Gill, Joshua"
1-660RRW,NGBOPanel,Intl Centre to Centre Fulls,2019-03-07,"Williamson, Clare"
1-6JFPT9,NGBOPanel,Programme Grant Interviews - 12 March 2019 (Maths),2019-03-12,"Lopez-Bracey, Luis"
1-7A4X8J,NGBOPanel,UK ROK Phase 2 Prioritisation March 2019,2019-03-13,"Macklyne, Heather"
1-6URMAH,NGBOPanel,Building Collaboration at the Physics of Life Interface,2019-03-19,"Bowman, Kate"
1-6WT7QN,NGBOPanel,ISCF FI: Phase Two Outline Panel,2019-03-22,"McAllister, Bill"
1-690WUN,NGBOPanel,EPSRC Strategic Equipment Interview Panel March 2019,2019-03-27,"Chapman, Antony"
1-6URLPA,NGBOPanel,QT Hub interview panel,2019-03-28,"Hunt, Helen"
1-6LCVUR,NGBOPanel,Decarb Transport Full Prioritisation,2019-04-02,"Cain, Jasmine"
1-6K95IS,NGBOPanel,Programme Grant Outlines - 9 April 2019,2019-04-08,"Patel, Ruqaiyah"
1-6NZDRO,NGBOPanel,Engineering Prioritisation Panel Meeting 9 and 10 April 2019,2019-04-09,"Turner, Bethany"
1-6LJTUE,NGBOPanel,EPSRC Physical Sciences - April 2019,2019-04-09,"McQuitty, Ruth"
1-6JGJ6Q,NGBOPanel,Programme Grant Interviews - 30 April 2019 (PS),2019-04-29,"Hickman, Ian"
1-72H5QK,NGBOPanel,EPSRC ICT Prioritisation Panel May 2019,2019-05-02,"Holbourn, Joanne"
1-6CNCW1,NGBOPanel,NEUP Phase 5,2019-05-06,NA
1-6HLEPW,NGBOPanel,Manufacturing Highlight Notice for Network Plus,2019-05-14,"Paul, Shyeni"
1-77W230,NGBOPanel,Engineering Fellowships Interview Panel Meeting  14 and 15 May 2019,2019-05-14,"Miller, Ruhina"
1-6UKKM4,NGBOPanel,EPSRC Mathematical Sciences Prioritisation Panel May 2019,2019-05-21,"Gamanya, Ruvimbo"
1-6LI3J2,NGBOPanel,EPSRC Strategic Equipment Outline Panel June 2019,2019-06-03,"Higlett, Claire"
1-6B5AIR,NGBOPanel,Prosperity Partnerships RD3 Prioritisation Panel,2019-06-04,NA
1-6UV1CN,NGBOPanel,EPSRC Physical Sciences Fellowship Interview Panel 5 and 6 June 2019,2019-06-04,"Rolph, Marianne"
1-7Q7YAW,NGBOPanel,ACE CSR Panel Meeting - 06 June 2019,2019-06-05,NA
1-755PX6,NGBOPanel,ISCF FI Characterisation Panel,2019-06-06,"McAlister, William"
1-6K95N7,NGBOPanel,Programme Grant Outlines - 11 June 2019,2019-06-10,NA
1-74HXWG,NGBOPanel,Engineering Prioritisation Panel Meeting 11 and 12 June 2019,2019-06-11,"Williams, Stephanie"
1-6EIGDF,NGBOPanel,SI GCRF 4 - Maths Research and GCRF 5 - Maths Capability,2019-06-12,"Gamanya, Ruvimbo"
1-6MOD7S,NGBOPanel,EPSRC Physical Sciences - June 2019,2019-06-13,"Dale, Tracey"
1-6LI3IP,NGBOPanel,EPSRC Strategic Equipment Interview Panel June 2019,2019-06-25,"Higlett, Claire"
1-73J2O1,NGBOPanel,HT Healthcare 2050 Outline,2019-06-27,NA
1-7G8QK9,NGBOPanel,ISCF FI Phase Two Interview Panel,2019-07-03,"McAlister, William"
1-6TE4XZ,NGBOPanel,HT Investigator-led Panel Meeting - July 2019,2019-07-09,"Weaver, Matthew"
1-72H5UC,NGBOPanel,EPSRC ICT Prioritisation Panel July 2019,2019-07-10,"Richardson, Natasha"
1-7R8JX7,NGBOPanel,Prosperity Partnerships RD3 Interview Panel 2019,2019-07-16,NA
1-7CIIRH,NGBOPanel,EPSRC Mathematical Sciences Fellowship Interviews July 2019,2019-07-22,"Robinson, Thomas"
1-6VYH68,NGBOPanel,EPSRC Physical Sciences - July 2019,2019-07-24,"Channell, Jennifer"
1-7HD6BA,NGBOPanel,Engineering Prioritisation Panel Meeting 6 and 7 August 2019,2019-08-06,"Turner, Bethany"
1-7M8WQD,NGBOPanel,Next Stage DE Outline,2019-08-08,"Dey, Stephanie"
1-79J0PF,NGBOPanel,National Nuclear User Facility Phase 2 2019,2019-08-12,"Bateman, Neil"
1-6K95NQ,NGBOPanel,Programme Grant Outlines - 13 August 2019,2019-08-12,NA
1-7KTJR2,NGBOPanel,UK Japan Civil Nuclear Research Programme Phase 6 Panel,2019-08-28,"Macklyne, Heather"
1-72H5V9,NGBOPanel,EPSRC ICT Prioritisation Panel September 2019,2019-09-03,"Van de Locht, Renee"
1-7CO56M,NGBOPanel,EPSRC Mathematical Sciences Prioritisation Panel September 2019,2019-09-04,"McDonnell, Laura"
1-7WGUML,NGBOPanel,ICT and DE Fellowship Interviews 10 and 11 September 2019,2019-09-10,"Perry, Rhys"
1-71CX6Q,NGBOPanel,EPSRC Physical Sciences - September 2019,2019-09-11,"Greenop, Rosanna"
1-7RN2O7,NGBOPanel,Engineering Fellowship Interview Panel 17 and 18 September 2019,2019-09-16,"Finney, Laura"
1-77T92S,NGBOPanel,EPSRC Strategic Equipment Outline Panel September 2019,2019-09-25,"Higlett, Claire"
1-6K95OJ,NGBOPanel,Programme Grant Outlines - 8 October 2019,2019-10-07,NA
1-7QXBT3,NGBOPanel,Engineering Prioritisation Panel Meeting 8 and 9 October 2019,2019-10-08,"Robinson, Josie"
1-7JK54T,NGBOPanel,Solid State NMR NRF,2019-10-08,"Ghaffar, Talit"
1-7PWNQ0,NGBOPanel,Programme Grant Interviews - 16 October 2019 (Eng),2019-10-15,"Tarver, James"
1-7HW8N9,NGBOPanel,EPSRC Physical Sciences Fellowship Interview Panel 15 and 16 October 2019,2019-10-15,"Rolph, Marianne"
1-7CHMWO,NGBOPanel,HT Investigator-led Panel Meeting - October 2019,2019-10-17,"Reading, Kate"
1-7KJJEM,NGBOPanel,UK-India Civil Nuclear Collaboration,2019-10-22,"Cain, Jasmine"
1-7KEU5R,NGBOPanel,People at the Heart of Software Engineering,2019-10-22,"Perry, Rhys"
1-7NVO4K,NGBOPanel,EPSRC Physical Sciences - October 2019,2019-10-24,"King, Sarah"
1-7V5C1S,NGBOPanel,Tier 2 HPC Interview Panel 2019,2019-10-28,"Jarrett, Kieran"
1-7USW9U,NGBOPanel,EPSRC Capital Award for Core Equipment,2019-11-05,"Chapman, Antony"
1-72H5W6,NGBOPanel,EPSRC ICT Prioritisation Panel November 2019,2019-11-06,"Lopez-Bracey, Luis"
1-7PQVCX,NGBOPanel,People at the Heart of Software Engineering Interviews,2019-11-11,"Perry, Rhys"
1-7W7NG1,NGBOPanel,Interview- ISCF Industrial Decarbonisation Research and Innovation Centre Champion,2019-11-13,"Finney, Laura"
1-7JF8KS,NGBOPanel,Future Manufacturing System - Discovery Stream Outline Shortlisting Panel,2019-11-14,NA
1-7YK8CW,NGBOPanel,EPSRC Strategic Equipment Interview Panel November 2019 - Panel 2,2019-11-19,"King, Sarah"
1-6LI3MN,NGBOPanel,EPSRC Strategic Equipment Interview Panel November 2019 - Panel 1,2019-11-19,"Chapman, Antony"
1-7GYZ9H,NGBOPanel,EPSRC-NSFC Call in Sustainable Power Supply,2019-11-26,"Freeman, Georgina"
1-7COMZ1,NGBOPanel,EPSRC Mathematical Sciences Prioritisation Panel November 2019,2019-11-27,"Westwood, Joseph"
1-7JZC17,NGBOPanel,Hubs for Mathematical Sciences in Healthcare,2019-12-02,"Reading, Kate"
1-7JKVNB,NGBOPanel,Stephen Hawking Fellowship,2019-12-03,"Sweeting, Caroline"
1-6D1762,NGBOPanel,Engineering Prioritisation Panel Meeting 3 and 4 December 2019,2019-12-03,"Williams, Stephanie"
1-773HGZ,NGBOPanel,EPSRC Physical Sciences - December 2019,2019-12-05,"Jarrett, Kieran"
1-85BBFM,NGBOPanel,Engineering Engagement Champions Pilot Expert Panel 5 and 6 Dec 2019,2019-12-05,"Alexander, Benjamin"
1-6K95OS,NGBOPanel,Programme Grant Outlines - 10 December 2019,2019-12-10,NA
1-7LAJB8,NGBOPanel,EPSRC Physical Sciences GCRF call 2019-20,2019-12-10,"Tarplee, Mark"
1-7VJX47,NGBOPanel,CCP Networking 2019,2019-12-11,"King, Sarah"
1-8HDAKE,NGBOPanel,EPSRC Strategic Equipment Outline Panel January 2020,2020-01-07,"Higlett, Claire"
1-7W16IP,NGBOPanel,X-Ray Tomography NRF- Interview Panel,2020-01-13,"Hackett, Lucy"
1-7SP77O,NGBOPanel,EPSRC Programme Grants (Physical Sciences) January 2020,2020-01-14,"Ghaffar, Talit"
1-7M9E7L,NGBOPanel,UKRI Circular Economy Centres Coordinator Interview panel,2020-01-14,"Coles, Lisa"
1-72H5X3,NGBOPanel,EPSRC ICT Prioritisation Panel January 2020,2020-01-15,"Bonham, Jessica"
1-8MCYCZ,NGBOPanel,Future Manufacturing System - Discovery Stream Big Pitch Panel,2020-01-16,"Bailey, Richard"
1-7LP5QR,NGBOPanel,UKRI Circular Economy Centres Statements of Need Outline Panel 16 and 17 January 2020,2020-01-16,"Cooper, Nick"
1-8SPW7W,NGBOPanel,Engineering Engagement Champions Pilot Expert Panel 16 January 2020,2020-01-16,"Alexander, Benjamin"
1-7COQ3D,NGBOPanel,EPSRC Mathematical Sciences Fellowship Interviews January 2020,2020-01-21,"McDonnell, Laura"
1-8OFIXN,NGBOPanel,Stephen Hawking Fellowship Interview Panel 1,2020-01-21,"Adams, George"
1-8P3X0R,NGBOPanel,Stephen Hawking Fellowship Interview Panel 2,2020-01-21,"Sweeting, Caroline"
1-7Q7GPF,NGBOPanel,EPSRC Physical Sciences - January 2020,2020-01-22,"Greenop, Rosanna"
1-85HRVC,NGBOPanel,Trustworthy Autonomous Systems Hub Outline Panel,2020-01-27,"Mico Egea, Victoria"
1-7WGB55,NGBOPanel,HT Investigator Led Panel January 2020,2020-01-27,"Chapman, Antony"
1-8ER7T4,NGBOPanel,Engineering Fellowship Interview Panel 29 and 30 January 2020,2020-01-29,"Brown, Zoe"
1-8IL1M5,NGBOPanel,DTP Mobility Pilot Panel,2020-01-30,NA
1-7PVKI7,NGBOPanel,Future Manufacturing System - Exploratory Stream Prioritisation Panel,2020-01-30,NA
1-8DTLBA,NGBOPanel,Engineering Prioritisation Panel Meeting 4 and 5 February 2020,2020-02-04,"Alexander, Benjamin"
1-8V9L11,NGBOPanel,Prosperity Partnership Round 3 - Dyson assurance,2020-02-06,NA
1-7SP3CV,NGBOPanel,Responsible NLP for Intelligent Interfaces Panel 2020,2020-02-10,"Cadman, Laura"
1-8NYN2V,NGBOPanel,Hubs for Mathematical Sciences in Healthcare Interviews,2020-02-11,"Reading, Kate"
1-90VHYT,NGBOPanel,Programme Grant Outlines - 11 February 2020,2020-02-11,"Lopez-Bracey, Luis"
1-7X9ETD,NGBOPanel,EPSRC Nxt Stg DE Int 20192020,2020-02-12,"Dey, Stephanie"
1-7I9TL3,NGBOPanel,Man Fellows 7 Interview,2020-02-12,"Cheesbrough, Becky"
1-7G8K9M,NGBOPanel,Decarbonising Heat,2020-02-13,"Davies, Gerard"
1-8TDB2Q,NGBOPanel,Engineering Engagement Champions Pilot Interview Panel 17 and 18 February 2020,2020-02-17,"Alexander, Benjamin"
1-7RZQS3,NGBOPanel,Security for all in an AI enabled society Panel February 2020,2020-02-19,"Dowle, Miriam"
1-8SQOUF,NGBOPanel,Programme Grants Interview Panel  (MIQS) - February 2020,2020-02-25,"Lopez-Bracey, Luis"
1-8IUQG7,NGBOPanel,ICT Fellowship Interviews 25 February 2020,2020-02-25,"Perry, Rhys"
1-8BN2YD,NGBOPanel,EPSRC Mathematical Sciences Prioritisation Panel February 2020,2020-02-25,"Gamanya, Ruvimbo"
1-7XIC3D,NGBOPanel,EPSRC Physical Sciences Fellowship Interview Panel 26 and 27 February 2020,2020-02-26,"Hickman, Ian"
1-8LFIEG,NGBOPanel,Programme Grant Interviews - 27 February 2020 (Element),2020-02-27,"Tarver, James"
1-72H5YA,NGBOPanel,EPSRC ICT Prioritisation Panel March 2020,2020-03-03,"Adams, Gemma"
1-811FGY,NGBOPanel,Software use code development for exascale computing,2020-03-04,"Chapman, Antony"
1-77T93B,NGBOPanel,EPSRC Strategic Equipment Interview Panel March 2020 - Panel 1,2020-03-09,"Chapman, Antony"
1-8L83D0,NGBOPanel,EPSRC Strategic Equipment Interview Panel March 2020 - Panel 2,2020-03-09,"Higlett, Claire"
1-86H3LH,NGBOPanel,EPSRC Physical Sciences - March 2020,2020-03-11,"Chokdar, Shahidur"
1-8ZSONA,NGBOPanel,Programme Grant External Outline Panel 19 March 2020,2020-03-19,NA
1-8AYKJ9,NGBOPanel,Turing AI Acceleration Fellowship Outline Panel A,2020-03-26,"Boyle, Liam"
1-8ZR0UB,NGBOPanel,Turing AI Acceleration Fellowship Outline Panel B,2020-03-26,"Mico Egea, Victoria"
1-7G92DY,NGBOPanel,EUED Tech 2 - March 2020,2020-03-26,"Jones, Edward"
1-9373B7,NGBOPanel,Prosperity Partnerships RD4 Interview Panels,2020-03-31,"Robinson, Neil"
1-84UXRV,NGBOPanel,ISCF Digital Security by Design Research Projects,2020-04-06,NA
1-8P2XSC,NGBOPanel,Prosperity Partnership 4 Outline,2020-04-07,NA
1-8NOXUS,NGBOPanel,Engineering Prioritisation Panel Meeting 7 and 8 April 2020,2020-04-07,"Cheesbrough, Becky"
1-8X058S,NGBOPanel,ISCF Industrial Decarbonisation Research and Innovation Centre- Outline,2020-04-09,NA
1-87H07E,NGBOPanel,EPSRC Physical Sciences - April 2020,2020-04-21,"Roworth, Emma"
1-8VGCS3,NGBOPanel,Trustworthy Autonomous Systems Hub - Full Proposal Interview Panel,2020-04-22,"Mico Egea, Victoria"
1-99474D,NGBOPanel,Trustworthy Autonomous Systems Node Outline Panel A,2020-04-23,"Mico Egea, Victoria"
1-98X1G9,NGBOPanel,Trustworthy Autonomous Systems Node Outline Panel B,2020-04-23,"Shevchuk, Alex"
1-8O74ZX,NGBOPanel,Healthcare Technologies Investigator Led Panel May 2020,2020-05-05,"Freeman, Katherine"
1-94JD50,NGBOPanel,EPSRC Strategic Equipment Outline Panel May 2020,2020-05-19,"Higlett, Claire"
1-84ONUT,NGBOPanel,EPSRC ICT Prioritisation Panel May 2020,2020-05-20,"Crabbe-Mann, Maryam"
1-8TFBI5,NGBOPanel,EPSRC Physical Sciences Fellowship Interview 2 and 3 June 2020,2020-06-01,"Roworth, Emma"
1-8ZSOMP,NGBOPanel,Engineering Fellowship Interview Panel 2 June 2020,2020-06-01,"Turner, Bethany"
1-92A710,NGBOPanel,EPSRC Mathematical Sciences Prioritisation Panel June 2020,2020-06-01,"McDonnell, Laura"
1-9EYLX9,NGBOPanel,Prosperity Partnerships Fourth call  Interview Panel  June 2020,2020-06-02,"Webb, Stephen"
1-9EZR51,NGBOPanel,Prosperity Partnerships Fourth call  Interview Panel B June 2020,2020-06-08,"Webb, Stephen"
1-86H3O7,NGBOPanel,EPSRC Physical Sciences - June 2020,2020-06-10,"Chokdar, Shahidur"
1-8UM7Z0,NGBOPanel,Engineering Prioritisation Panel Meeting 10 and 11 June 2020,2020-06-10,"Freeman, Georgina"
1-9F8I6F,NGBOPanel,Prosperity Partnerships Fourth call  Interview Panel C June 2020,2020-06-14,"Webb, Stephen"
1-93NPAB,NGBOPanel,EPSRC Strategic Equipment Interview Panel June 2020 - Panel 1,2020-06-22,"Chapman, Antony"
1-93NPAK,NGBOPanel,EPSRC Strategic Equipment Interview Panel June 2020 - Panel 2,2020-06-22,"Chapman, Antony"
1-8PRG8B,NGBOPanel,Protecting Citizens Online,2020-06-22,NA
1-9CTVLJ,NGBOPanel,EPSRC ICT Prioritisation Panel July 2020,2020-07-06,NA
1-9RALYF,NGBOPanel,Programme Grant Interviews - 8 July 2020 (Element),2020-07-07,"Tarver, James"
1-8MKA67,NGBOPanel,EPSRC Physical Sciences Programme Grant Interviews July 2020,2020-07-13,"Boldock, Luke"
1-8ZCD7N,NGBOPanel,EPSRC Physical Sciences - July 2020,2020-07-22,"Pokhrel, Bharat"
1-92A732,NGBOPanel,EPSRC Mathematical Sciences Fellowship Interviews July 2020,2020-07-27,"Gamanya, Ruvimbo"
1-9HCF11,NGBOPanel,EPSRC Programme Grants Outline Panel July 2020,2020-07-28,"Freeman, Katherine"
1-84ONWY,NGBOPanel,EPSRC ICT Prioritisation Panel August 2020,2020-08-03,"Boyle, Liam"
1-8Y4ORJ,NGBOPanel,Engineering Prioritisation Panel Meeting 5 and 6 August 2020,2020-08-05,"Cheesbrough, Becky"
1-9K1607,NGBOPanel,ISCF Industrial Decarbonisation Research and Innovation Centre- Full Proposal,2020-08-11,"Finney, Laura"
1-8UKFND,NGBOPanel,UKRI Circular Economy Centres Sift Panel,2020-08-19,"Cooper, Nick"
1-9A6XUC,NGBOPanel,UK Japan Civil Nuclear Research Programme Phase 7,2020-08-19,"Bent, Elizabeth"
1-923MTV,NGBOPanel,Healthcare Technologies Investigator Led Panel Aug 2020,2020-08-26,"Onoja, Michael"
1-962VE3,NGBOPanel,EPSRC Mathematical Sciences Prioritisation Panel September 2020,2020-08-31,"Westwood, Joseph"
1-9SP7DJ,NGBOPanel,ICT Fellowship Interviews 1 and 2 September 2020,2020-09-01,"Coombs Obrien, James"
1-9R4RJZ,NGBOPanel,UKRI Circular Economy Centres Interview Panel,2020-09-06,"Cooper, Nick"
1-8ZJIB5,NGBOPanel,EPSRC Physical Sciences - September 2020,2020-09-08,"McAuley, Caitlin"
1-9WYYIS,NGBOPanel,RSE Fellows 2020 Outline - Panel 2,2020-09-14,NA
1-9Y9PVT,NGBOPanel,Trustworthy Autonomous System Nodes Interview Panel A,2020-09-14,"Mico Egea, Victoria"
1-922FBW,NGBOPanel,Trustworthy Autonomous System Nodes Interview Panel B,2020-09-15,"Dowle, Miriam"
1-9GNLFH,NGBOPanel,Responsive Manufacturing Outline,2020-09-15,"Williams, Stephanie"
1-9L555T,NGBOPanel,RSE Fellows 2020 Outline - Panel 1,2020-09-16,NA
1-9UAMTF,NGBOPanel,EPSRC Strategic Equipment Outline Panel - September 2020,2020-09-21,"Higlett, Claire"
1-9LCYGU,NGBOPanel,ISCF Transforming Foundation Industries Network Plus Interviews,2020-09-28,"Greenop, Rosanna"
1-9MQRN3,NGBOPanel,Engineering Fellowship Interview Panel 29 and 30 September 2020,2020-09-28,"McCann, Judith"
1-9QM9M2,NGBOPanel,EPSRC New Horizons Panel C September 2020,2020-09-29,"Broomsgrove, Alexander"
1-9GP3LH,NGBOPanel,Core Equipment Award 2020 - Panel 1,2020-09-29,"Higlett, Claire"
1-9QM9MB,NGBOPanel,EPSRC New Horizons Panel D September 2020,2020-09-29,"Rolph, Marianne"
1-9VBYF2,NGBOPanel,Core Equipment Award 2020 - Panel 2,2020-09-29,"Crook, Simon"
1-9QM9MK,NGBOPanel,EPSRC New Horizons Panel E September 2020,2020-09-29,"Jenkinson, Mark"
1-9QM9LT,NGBOPanel,EPSRC New Horizons Panel B September 2020,2020-09-29,"Dale, Tracey"
1-9QM9LA,NGBOPanel,EPSRC New Horizons Panel A September 2020,2020-09-29,"Ghaffar, Talit"
1-84ONXT,NGBOPanel,EPSRC ICT Prioritisation Panel October 2020,2020-10-01,"Harper, Esther"
1-9GHE59,NGBOPanel,Adventurous Manufacturing Round 2 Outline,2020-10-06,"Walker, Katie"
1-8Y4OSE,NGBOPanel,Engineering Prioritisation Panel Meeting 6 and 7 October 2020,2020-10-06,"Alexander, Benjamin"
1-A46J25,NGBOPanel,Turing AI Acceleration Fellowship Interview Panel C,2020-10-06,"Blackstone, Vivienne"
1-8ICXDO,NGBOPanel,Turing AI Acceleration Fellowship Interview Panel A,2020-10-06,"Boyle, Liam"
1-A46J0R,NGBOPanel,Turing AI Acceleration Fellowship Interview Panel B,2020-10-06,"Patel, Ruqaiyah"
1-9QCLR2,NGBOPanel,EPSRC SI ISCF TFI Hub Outline meeting,2020-10-07,"Greenop, Rosanna"
1-9PJN6Q,NGBOPanel,Precision Manufacturing - Outline Proposals,2020-10-14,"Cheesbrough, Becky"
1-950KPW,NGBOPanel,Interdisciplinary Circular Economy Hub Interview,2020-10-15,"Cooper, Nicholas"
1-94JRM0,NGBOPanel,International Centre to Centre Call 2020 Outlines Meeting - October 2020,2020-10-20,"Williamson, Clare"
1-9G5XHV,NGBOPanel,EPSRC Physical Sciences - October 2020,2020-10-21,"Dale, Tracey"
1-AAZ6GS,NGBOPanel,Adventurous Manufacturing Interview Panel K,2020-10-26,NA
1-AAZ6GJ,NGBOPanel,Adventurous Manufacturing Interview Panel M,2020-10-26,NA
1-9ND34U,NGBOPanel,HT New Challenges NetworkPlus Outline Panel,2020-10-29,"Woolley, Jeanine"
1-A1EQSH,NGBOPanel,International Centre to Centre Call 2020 Outlines Meeting - November 2020,2020-11-03,"Whitehead, Cerianne"
1-92AJJ9,NGBOPanel,Healthcare Technologies Investigator Led Panel Nov 2020,2020-11-10,"Woolley, Jeanine"
1-9HYSBT,NGBOPanel,Programme Grant Interviews - November 2020 (Element),2020-11-11,"Jones, Edward"
1-8EXK57,NGBOPanel,Turing AI World-Leading Researcher Fellowship Outline Panel,2020-11-11,NA
1-9N3AA4,NGBOPanel,EPSRC Strategic Equipment Interview Panel November 2020 - Panel 1,2020-11-17,"Chapman, Antony"
1-8TFBIE,NGBOPanel,EPSRC Physical Sciences Fellowship Interview Panel November 2020,2020-11-17,"Roworth, Emma"
1-8ZZX4K,NGBOPanel,Transformative Healthcare Technologies Outlines 2nd Call,2020-11-24,"Onoja, Michael"
1-A294RM,NGBOPanel,EPSRC Strategic Equipment Interview Panel November 2020- Panel 2,2020-11-24,NA
1-9BICLA,NGBOPanel,EPSRC Mathematical Sciences Prioritisation Panel November 2020,2020-11-24,"Jenkinson, Mark"
1-9BCS08,NGBOPanel,Efficient Computing Peer Review Panel,2020-11-25,"Coombs Obrien, James"
1-9SY035,NGBOPanel,Prosperity Partnerships Round 4 Full Proposal December 2020,2020-11-26,"Gill, Joshua"
1-A83O2U,NGBOPanel,EPSRC Programme Grants Outline Panel November 2020,2020-11-26,"Boldock, Luke"
1-AFO3KU,NGBOPanel,EPSRC Mathematical Sciences Small Grants Panel December 2020,2020-12-01,"Patel, Ruqaiyah"
1-84ONYO,NGBOPanel,EPSRC ICT Prioritisation Panel December 2020,2020-12-02,NA
1-AHLVZ7,NGBOPanel,EPSRC Strategic Equipment Outline Panel January 2021,2020-12-08,"Higlett, Claire"
1-8Y4OUN,NGBOPanel,Engineering Prioritisation Panel Meeting 8 and 9 December 2020,2020-12-08,"Freeman, Georgina"
1-95E55X,NGBOPanel,EPSRC Physical Sciences - December 2020,2020-12-09,"Newport, Sarah"
1-A9NP3N,NGBOPanel,ISCF RAI Hubs Interview 2020,2020-12-10,"Williams, Rebecca"
1-9WS5NK,NGBOPanel,Stephen Hawking Fellowship R2 Outline,2021-01-18,NA
1-AN926N,NGBOPanel,Stephen Hawking Fellowship R2 Outline- Panel 4,2021-01-19,NA
1-AN9269,NGBOPanel,Stephen Hawking Fellowship R2 Outline- Panel 3,2021-01-19,NA
1-AN925V,NGBOPanel,Stephen Hawking Fellowship R2 Outline- Panel 2,2021-01-19,NA
1-AH2POX,NGBOPanel,EPSRC Mathematical Sciences Fellowships Interviews January 2021 - Panel A,2021-01-19,"Agarwal, Nishtha"
1-AH2PP8,NGBOPanel,EPSRC Mathematical Sciences Fellowship Interviews January 2021 - Panel B,2021-01-19,"Hunt, Helen"
1-AN925H,NGBOPanel,Stephen Hawking Fellowship R2 Outline- Panel 1,2021-01-19,NA
1-9Y3E5T,NGBOPanel,Engineering Fellowship Interview Panel 26 and 27 January 2021,2021-01-26,"Cheesbrough, Becky"
1-9HDN0B,NGBOPanel,EPSRC Physical Sciences January 2021,2021-01-27,"McAuley, Caitlin"
1-84ONZJ,NGBOPanel,EPSRC ICT Prioritisation Panel January 2021,2021-01-27,"Toft, Anne"
1-9Y958V,NGBOPanel,RSE Fellowships 2020 Panel - Full Proposal,2021-01-27,"King, Sarah"
1-8YPFJ6,NGBOPanel,NNUF Phase 2a,2021-01-27,"Bateman, Neil"
1-AE64YL,NGBOPanel,Healthcare Technologies Programme Grant Interviews Jan 2021,2021-01-27,"Freeman, Katherine"
1-ALM2MH,NGBOPanel,EPSRC Mathematical Sciences Programme Grants Outline panel January 2021,2021-01-27,"Wood, Jacob"
1-A72Q5V,NGBOPanel,Engineering Prioritisation Panel Meeting 2 and 3 February 2021,2021-02-02,"Ajare, Tochukwu"
1-92IRX0,NGBOPanel,Healthcare Technologies Investigator Led Panel Feb 2021,2021-02-09,"Reading, Kate"
1-9FF7HX,NGBOPanel,Cross-RI PaCCS 2020 prioritisation panel,2021-02-10,"Dowle, Miriam"
