panel_id,panel_type,funding_priority_list,funded,unfunded,referred_to_a_later_panel,decision_still_awaited,funding_rate_percent_of_grant_number,summary_row,table_type,full_proposals_invited,full_proposals_declined,invited_for_interview,not_invited_for_interview,final_decision_yet_to_be_made,not_funded
1-1OM623,NGBOPanel,STANDARD,14,30,7,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1OM623,NGBOPanel,FELLOWSHIPS,0,3,5,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1OM623,NGBOPanel,FELLOWSHIPS - HEALTHCARE,0,2,2,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1OM623,NGBOPanel,FIRST GRANT,5,8,0,0,38,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1OM623,NGBOPanel,FIRST GRANTS - HEALTHCARE,1,2,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1OM623,NGBOPanel,MAIN LIST,6,12,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1OM623,NGBOPanel,STANDARD GRANTS - HEALTHCARE,2,3,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1S78E3,NGBOPanel,STANDARD,4,13,0,0,23,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1S78E3,NGBOPanel,MAIN LIST,4,13,0,0,23,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-22KCLC,NGBOPanel,STANDARD,3,8,0,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-22KCLC,NGBOPanel,MAIN LIST,3,8,0,0,27,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1RZT3W,NGBOPanel,STANDARD,6,20,0,0,23,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1RZT3W,NGBOPanel,FIRST GRANTS,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1RZT3W,NGBOPanel,STANDARD GRANTS,5,20,0,0,20,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1RZT34,NGBOPanel,STANDARD,5,15,0,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1RZT34,NGBOPanel,FIRST GRANTS,2,1,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1RZT34,NGBOPanel,STANDARD GRANTS,3,14,0,0,17,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1RZT2M,NGBOPanel,STANDARD,5,13,0,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1RZT2M,NGBOPanel,FIRST GRANTS,2,2,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1RZT2M,NGBOPanel,STANDARD GRANTS,3,11,0,0,21,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2B7T9I,NGBOPanel,STANDARD,15,10,0,0,60,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2B7T9I,NGBOPanel,MAIN LIST,15,10,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2GOO2N,NGBOPanel,STANDARD,7,4,0,0,63,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2GOO2N,NGBOPanel,MAIN LIST,7,4,0,0,63,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2LHQN2,NGBOPanel,STANDARD,15,25,3,0,37,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2LHQN2,NGBOPanel,MAIN LIST,15,25,3,0,37,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1PSJ7O,NGBOPanel,STANDARD,14,18,8,0,43,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1PSJ7O,NGBOPanel,ICT EARLY CAREER FELLOWSHIPS,0,4,5,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1PSJ7O,NGBOPanel,ICT ESTABLISHED CAREER FELLOWSHIPS,0,2,2,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1PSJ7O,NGBOPanel,ICT FIRST GRANTS,6,5,1,0,54,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1PSJ7O,NGBOPanel,ICT STANDARD GRANTS,8,7,0,0,53,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2AMGU0,NGBOPanel,STANDARD,10,5,0,0,66,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2AMGU0,NGBOPanel,MAIN LIST,10,5,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-28WWOK,NGBOPanel,STANDARD,0,6,10,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-28WWOK,NGBOPanel,MAIN LIST,0,6,10,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-244NWI,NGBOPanel,STANDARD,5,7,0,0,41,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-244NWI,NGBOPanel,MAIN LIST,5,7,0,0,41,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2EKOEI,NGBOPanel,STANDARD,2,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2EKOEI,NGBOPanel,MAIN LIST,2,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2CIFZN,NGBOPanel,STANDARD,3,10,0,0,23,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2CIFZN,NGBOPanel,MAIN LIST,3,10,0,0,23,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2CYQ8P,NGBOPanel,STANDARD,7,19,3,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2CYQ8P,NGBOPanel,FELLOWSHIPS,0,9,3,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2CYQ8P,NGBOPanel,FIRST GRANTS,3,2,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2CYQ8P,NGBOPanel,STANDARD GRANTS,4,8,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2CYQ7W,NGBOPanel,STANDARD,7,17,5,0,29,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2CYQ7W,NGBOPanel,FELLOWSHIPS,0,4,5,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2CYQ7W,NGBOPanel,FIRST GRANTS,2,4,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2CYQ7W,NGBOPanel,STANDARD GRANTS,5,9,0,0,35,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2CYQ98,NGBOPanel,STANDARD,8,22,5,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2CYQ98,NGBOPanel,FELLOWSHIPS,0,6,5,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2CYQ98,NGBOPanel,FIRST GRANTS,2,1,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2CYQ98,NGBOPanel,STANDARD GRANTS,6,15,0,0,28,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2B4VK9,NGBOPanel,STANDARD,2,6,0,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2B4VK9,NGBOPanel,MAIN LIST,2,6,0,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2KSG3N,NGBOPanel,STANDARD,2,3,0,0,40,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2KSG3N,NGBOPanel,MAIN LIST,2,3,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H6XUI,NGBOPanel,STANDARD,11,25,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H6XUI,NGBOPanel,MAIN LIST,11,25,0,0,30,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-28ZO4N,NGBOPanel,STANDARD,3,1,0,0,75,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-28ZO4N,NGBOPanel,MAIN LIST,3,1,0,0,75,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1OO16H,NGBOPanel,STANDARD,5,2,0,0,71,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1OO16H,NGBOPanel,ENERGY,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1OO16H,NGBOPanel,HEALTHCARE LIST,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1OO16H,NGBOPanel,MAIN LIST,3,1,0,0,75,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1OM629,NGBOPanel,STANDARD,18,39,8,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1OM629,NGBOPanel,FELLOWSHIPS - ENG,0,1,2,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1OM629,NGBOPanel,FELLOWSHIPS Â€“ HEALTHCARE,0,1,2,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1OM629,NGBOPanel,FIRST GRANTS,7,9,0,0,43,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1OM629,NGBOPanel,FIRST GRANTS Â€“ HEALTHCARE,2,2,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1OM629,NGBOPanel,STANDARD GRANTS,7,20,1,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1OM629,NGBOPanel,STANDARD GRANTS Â€“ HEALTHCARE,2,3,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1OM629,NGBOPanel,FELLOWSHIPS - MTF,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1OM629,NGBOPanel,FELLOWSHIPS - ENERGY,0,2,3,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2IQUOH,NGBOPanel,STANDARD,1,2,0,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2IQUOH,NGBOPanel,HEALTHCARE,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2IQUOH,NGBOPanel,MAIN LIST,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-24GSZV,NGBOPanel,STANDARD,7,12,0,0,36,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-24GSZV,NGBOPanel,MAIN LIST,7,12,0,0,36,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2F4FNU,NGBOPanel,STANDARD,19,30,2,0,38,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2F4FNU,NGBOPanel,FIRST GRANTS,9,13,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2F4FNU,NGBOPanel,STANDARD GRANTS,10,17,2,0,37,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2QIA9B,NGBOPanel,STANDARD,6,4,0,0,60,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2QIA9B,NGBOPanel,MAIN LIST,6,4,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2IXCCN,NGBOPanel,STANDARD,4,5,0,0,44,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2IXCCN,NGBOPanel,EARLY CAREER,2,2,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2IXCCN,NGBOPanel,ESTABLISHED CAREER,2,3,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2IMZ8Z,NGBOPanel,STANDARD,2,4,0,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2IMZ8Z,NGBOPanel,EARLY CAREER FELLOWSHIP,1,3,0,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2IMZ8Z,NGBOPanel,ESTABLISHED CAREER FELLOWSHIP,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1PSJ8G,NGBOPanel,STANDARD,11,24,3,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1PSJ8G,NGBOPanel,ICT FIRST GRANTS,4,6,2,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-1PSJ8G,NGBOPanel,ICT STANDARD GRANTS,7,18,1,0,28,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2IUN28,NGBOPanel,STANDARD,5,8,0,0,38,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2IUN28,NGBOPanel,EARLY CAREER,2,6,0,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2IUN28,NGBOPanel,ESTABLISHED CAREER,2,1,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2IUN28,NGBOPanel,HEALTHCARE,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2IUN28,NGBOPanel,POSTDOCTORAL,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2GUZCU,NGBOPanel,STANDARD,8,11,0,0,42,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2GUZCU,NGBOPanel,MAIN LIST,8,11,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2LD035,NGBOPanel,STANDARD,8,15,7,0,34,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2LD035,NGBOPanel,ITEMS UNDER Â£0.5M,3,11,3,0,21,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2LD035,NGBOPanel,MAIN,5,4,4,0,55,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2BJ60Z,NGBOPanel,STANDARD,5,10,0,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2BJ60Z,NGBOPanel,MAIN LIST,5,10,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JHN68,NGBOPanel,STANDARD,5,2,0,0,71,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JHN68,NGBOPanel,ENERGY,2,1,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JHN68,NGBOPanel,HEALTHCARE,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JHN68,NGBOPanel,MAIN LIST,2,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4M7C,NGBOPanel,STANDARD,12,16,2,0,42,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4M7C,NGBOPanel,ICT FIRST GRANTS,6,7,1,0,46,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4M7C,NGBOPanel,ICT STANDARD GRANTS,6,9,1,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAT7,NGBOPanel,STANDARD,12,33,4,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAT7,NGBOPanel,FELLOWSHIPS-ENGINEERING,0,2,4,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAT7,NGBOPanel,FIRST GRANTS - ENGINEERING,5,7,0,0,41,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAT7,NGBOPanel,FIRST GRANTS-HEALTHCARE,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAT7,NGBOPanel,STANDARD MODE  - ENGINEERING,6,21,0,0,22,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAT7,NGBOPanel,STANDARD MODE - HEALTHCARE,0,2,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2NU538,NGBOPanel,STANDARD,2,2,0,0,50,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2NU538,NGBOPanel,MAIN LIST,2,2,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2UT4Q1,NGBOPanel,STANDARD,1,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2UT4Q1,NGBOPanel,MAIN LIST,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2M1V99,NGBOPanel,STANDARD,15,6,0,0,71,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2M1V99,NGBOPanel,LIST 1,8,3,0,0,72,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2M1V99,NGBOPanel,LIST 2,7,3,0,0,70,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2HF196,NGBOPanel,STANDARD,8,12,0,0,40,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2HF196,NGBOPanel,MAIN LIST,8,12,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2D6JYU,NGBOPanel,STANDARD,5,20,1,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2D6JYU,NGBOPanel,FIRST GRANTS,3,2,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2D6JYU,NGBOPanel,STANDARD GRANTS,2,18,1,0,10,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2D6JYL,NGBOPanel,STANDARD,8,28,0,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2D6JYL,NGBOPanel,FIRST GRANTS,4,3,0,0,57,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2D6JYL,NGBOPanel,STANDARD GRANTS,4,25,0,0,13,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2D6JZ3,NGBOPanel,STANDARD,7,24,1,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2D6JZ3,NGBOPanel,FIRST GRANTS,3,2,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2D6JZ3,NGBOPanel,STANDARD GRANTS,4,22,1,0,15,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2J0GKZ,NGBOPanel,STANDARD,0,10,12,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2J0GKZ,NGBOPanel,EARLY CAREER FELLOWSHIPS,0,10,7,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2J0GKZ,NGBOPanel,ESTABLISHED CAREER FELLOWSHIPS,0,0,5,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2GI0FY,NGBOPanel,STANDARD,3,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2GI0FY,NGBOPanel,NEW,2,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2GI0FY,NGBOPanel,RENEWAL,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2WI5SM,NGBOPanel,STANDARD,11,21,1,0,34,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2WI5SM,NGBOPanel,FELLOWSHIPS,0,1,1,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2WI5SM,NGBOPanel,FELLOWSHIPS - HEALTHCARE,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2WI5SM,NGBOPanel,FIRST GRANTS,4,6,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2WI5SM,NGBOPanel,FIRST GRANTS - HEALTHCARE,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2WI5SM,NGBOPanel,STANDARD GRANTS,6,13,0,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2T6589,NGBOPanel,STANDARD,4,2,0,0,66,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2T6589,NGBOPanel,MAIN LIST,4,2,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MEN,NGBOPanel,STANDARD,7,9,2,0,43,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MEN,NGBOPanel,ICT FIRST GRANTS,3,2,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MEN,NGBOPanel,ICT STANDARD GRANTS,4,7,2,0,36,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2J0GLK,NGBOPanel,STANDARD,6,6,0,0,50,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2J0GLK,NGBOPanel,EARLY CAREER,3,4,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2J0GLK,NGBOPanel,EST CAREER,3,2,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2OV9Y1,NGBOPanel,STANDARD,2,1,0,0,66,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2OV9Y1,NGBOPanel,ENGINEERING,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2OV9Y1,NGBOPanel,PHYSICAL SCIENCES,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2TRHI7,NGBOPanel,STANDARD,1,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2TRHI7,NGBOPanel,MAIN LIST,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2SL2LF,NGBOPanel,STANDARD,4,16,0,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2SL2LF,NGBOPanel,MAIN LIST,4,16,0,0,20,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JHN76,NGBOPanel,STANDARD,2,2,0,0,50,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JHN76,NGBOPanel,MAIN LIST,2,2,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JSYQ7,NGBOPanel,STANDARD,4,13,0,0,23,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JSYQ7,NGBOPanel,MAIN LIST,4,13,0,0,23,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2UAGP3,NGBOPanel,STANDARD,0,5,4,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2UAGP3,NGBOPanel,MAIN LIST,0,5,4,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2Q1DOC,NGBOPanel,STANDARD,18,53,12,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2Q1DOC,NGBOPanel,FELLOWSHIPS,0,31,12,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2Q1DOC,NGBOPanel,FIRST GRANTS,8,10,0,0,44,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2Q1DOC,NGBOPanel,STANDARD GRANTS,10,12,0,0,45,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2XE0ON,NGBOPanel,STANDARD,6,5,1,0,54,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2XE0ON,NGBOPanel,ITEMS BELOW Â£500K,1,2,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2XE0ON,NGBOPanel,MAIN LIST,5,3,1,0,62,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAUF,NGBOPanel,STANDARD,10,17,6,0,37,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAUF,NGBOPanel,FELLOWSHIPS,0,0,5,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAUF,NGBOPanel,FELLOWSHIPS Â€“ HEALTHCARE,0,0,1,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAUF,NGBOPanel,FIRST GRANTS,4,5,0,0,44,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAUF,NGBOPanel,FIRST GRANTS Â€“ HEALTHCARE,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAUF,NGBOPanel,STANDARD GRANTS,6,11,0,0,35,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2R5UNP,NGBOPanel,STANDARD,8,9,0,0,47,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2R5UNP,NGBOPanel,MAIN LIST,8,9,0,0,47,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2UCZ5I,NGBOPanel,STANDARD,0,9,13,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2UCZ5I,NGBOPanel,MAIN LIST,0,9,13,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2LYZ0O,NGBOPanel,STANDARD,2,2,0,0,50,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2LYZ0O,NGBOPanel,MAIN LIST,2,2,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MJ3,NGBOPanel,STANDARD,12,29,18,0,29,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MJ3,NGBOPanel,DE EARLY CAREER FELLOWSHIPS,0,4,4,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MJ3,NGBOPanel,ICT EARLY CAREER FELLOWSHIPS,0,9,5,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MJ3,NGBOPanel,ICT ESTABLISHED CAREER FELLOWSHIPS,0,0,3,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MJ3,NGBOPanel,ICT FIRST GRANTS,5,3,1,0,62,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MJ3,NGBOPanel,ICT STANDARD GRANTS,7,11,2,0,38,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MJ3,NGBOPanel,QT EARLY CAREER FELLOWSHIPS,0,2,2,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MJ3,NGBOPanel,QT ESTABLISHED CAREER FELLOWSHIPS,0,0,1,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NV5,NGBOPanel,STANDARD,6,16,4,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NV5,NGBOPanel,FELLOWSHIPS,0,9,4,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NV5,NGBOPanel,FIRST GRANTS,2,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NV5,NGBOPanel,STANDARD GRANTS,4,7,0,0,36,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NVE,NGBOPanel,STANDARD,9,24,2,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NVE,NGBOPanel,FELLOWSHIPS,0,7,2,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NVE,NGBOPanel,FIRST GRANTS,4,4,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NVE,NGBOPanel,STANDARD GRANTS,5,13,0,0,27,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NUW,NGBOPanel,STANDARD,4,11,5,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NUW,NGBOPanel,FELLOWSHIPS,0,3,5,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NUW,NGBOPanel,FIRST GRANTS,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
