panel_id,panel_type,funding_priority_list,funded,unfunded,referred_to_a_later_panel,decision_still_awaited,funding_rate_percent_of_grant_value,summary_row,table_type,full_proposals_invited,full_proposals_declined,invited_for_interview,not_invited_for_interview,final_decision_yet_to_be_made,not_funded
1-37QRJ9,NGBOPanel,STANDARD,3962860,11867256,0,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-37QRJ9,NGBOPanel,MAIN LIST,3962860,11867256,0,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JJUQS,NGBOPanel,STANDARD,321227,4590553,0,0,6,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JJUQS,NGBOPanel,MAIN LIST,0,4590553,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JJUQS,NGBOPanel,MAIN LIST - HEALTHCARE,321227,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-394A23,NGBOPanel,STANDARD,1672368,3124718,0,0,34,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-394A23,NGBOPanel,MAIN LIST,1672368,3124718,0,0,34,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-32JB0F,NGBOPanel,STANDARD,5497669,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-32JB0F,NGBOPanel,MAIN LIST,5497669,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-34ZB6R,NGBOPanel,STANDARD,1523743,1570366,0,0,49,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-34ZB6R,NGBOPanel,DE EARLY CAREER FELLOWSHIPS,1523743,1570366,0,0,49,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NW5,NGBOPanel,STANDARD,3211343,6187245,0,0,34,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NW5,NGBOPanel,FIRST GRANTS,394711,383286,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NW5,NGBOPanel,STANDARD GRANTS,2816632,5803959,0,0,32,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NVN,NGBOPanel,STANDARD,5208094,16616649,0,0,23,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NVN,NGBOPanel,FIRST GRANTS,285756,408301,0,0,41,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NVN,NGBOPanel,STANDARD GRANTS,4922339,16208349,0,0,23,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2OUVNV,NGBOPanel,STANDARD,5101276,3317767,0,0,60,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2OUVNV,NGBOPanel,MAIN LIST,5101276,3317767,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2ZR6Q6,NGBOPanel,STANDARD,0,0,1407033,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2ZR6Q6,NGBOPanel,MAIN LIST,1407033,1424423,0,0,49,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAWB,NGBOPanel,STANDARD,6411568,14491686,246737,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAWB,NGBOPanel,FELLOWSHIPS,246737,3839136,0,0,6,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAWB,NGBOPanel,FELLOWSHIPS Â€“ HEALTHCARE,0,1106826,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAWB,NGBOPanel,FIRST GRANTS,296582,695214,0,0,29,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAWB,NGBOPanel,FIRST GRANTS Â€“ HEALTHCARE,197984,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAWB,NGBOPanel,STANDARD GRANTS,3938301,9237287,0,0,29,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAWB,NGBOPanel,STANDARD GRANTS Â€“ HEALTHCARE,1978701,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAWB,NGBOPanel,NETWORK,0,488699,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3DDJQX,NGBOPanel,STANDARD,1407033,1424423,0,0,49,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3DDJQX,NGBOPanel,MAIN LIST,1407033,1424423,0,0,49,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2ZS3JQ,NGBOPanel,STANDARD,1214977,3290382,0,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2ZS3JQ,NGBOPanel,MAIN LIST,1214977,3290382,0,0,26,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2YWB4J,NGBOPanel,STANDARD,715239,14348580,3781844,0,4,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2YWB4J,NGBOPanel,MAIN LIST,4497083,15808196,0,0,22,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2ZJI4G,NGBOPanel,STANDARD,2010816,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2ZJI4G,NGBOPanel,MAIN LIST,2010816,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2VUOY5,NGBOPanel,STANDARD,1181956,1475712,0,0,44,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2VUOY5,NGBOPanel,MAIN LIST,1181956,1475712,0,0,44,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MJN,NGBOPanel,STANDARD,4151376,8492264,0,0,32,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MJN,NGBOPanel,ICT FIRST GRANTS,399536,91938,0,0,81,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MJN,NGBOPanel,ICT STANDARD GRANTS,3751840,8400326,0,0,30,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2Y84U7,NGBOPanel,STANDARD,10762641,28743325,0,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2Y84U7,NGBOPanel,MAIN LIST,10762641,28743325,0,0,27,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2UDAPV,NGBOPanel,STANDARD,0,19182120,0,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2UDAPV,NGBOPanel,MAIN LIST,0,19182120,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2UYT04,NGBOPanel,STANDARD,0,24777001,24470701,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2UYT04,NGBOPanel,MAIN LIST,24470701,35953473,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2QI6PV,NGBOPanel,STANDARD,3492766,4183876,0,0,45,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2QI6PV,NGBOPanel,MAIN LIST,3492766,4183876,0,0,45,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2ZFI7D,NGBOPanel,STANDARD,6251209,18579500,0,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2ZFI7D,NGBOPanel,MAIN LIST,6251209,18579500,0,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-33UHTW,NGBOPanel,STANDARD,8755378,875476,0,0,90,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-33UHTW,NGBOPanel,FELLOWSHIP,0,875476,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-33UHTW,NGBOPanel,MAIN LIST,8755378,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-37M3ND,NGBOPanel,STANDARD,3781844,1459616,0,0,72,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-37M3ND,NGBOPanel,MAIN LIST,3781844,1459616,0,0,72,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2WEIMR,NGBOPanel,STANDARD,2913419,12708790,0,0,18,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2WEIMR,NGBOPanel,MAIN LIST,2913419,12708790,0,0,18,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2RRD80,NGBOPanel,STANDARD,5479926,12199013,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2RRD80,NGBOPanel,MAIN LIST,5479926,11674533,0,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2RRD80,NGBOPanel,NETWORK,0,524480,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-30AU96,NGBOPanel,STANDARD,2396735,18307464,4683798,0,11,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-30AU96,NGBOPanel,FELLOWSHIPS,4338186,15599841,0,0,21,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-30AU96,NGBOPanel,FIRST GRANTS,464924,769118,0,0,37,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-30AU96,NGBOPanel,STANDARD,1931811,4767140,345612,0,28,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-392UDW,NGBOPanel,STANDARD,4098067,6083957,0,0,40,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-392UDW,NGBOPanel,MAIN LIST,4098067,6083957,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2ZE7MM,NGBOPanel,STANDARD,5582793,4852169,0,0,53,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2ZE7MM,NGBOPanel,MAIN LIST,5582793,4852169,0,0,53,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-31HS05,NGBOPanel,STANDARD,4351299,14821218,0,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-31HS05,NGBOPanel,MAIN LIST,4351299,14821218,0,0,22,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAWP,NGBOPanel,STANDARD,9006058,22390649,7978933,0,28,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAWP,NGBOPanel,FELLOWSHIPS,2878385,6263240,0,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAWP,NGBOPanel,FELLOWSHIPS Â€“ HEALTHCARE,0,1457542,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAWP,NGBOPanel,FIRST GRANTS,892715,1387061,0,0,39,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAWP,NGBOPanel,FIRST GRANTS Â€“ HEALTHCARE,198274,99992,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAWP,NGBOPanel,STANDARD GRANTS,5260884,14289127,0,0,26,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAWP,NGBOPanel,STANDARD GRANTS Â€“ HEALTHCARE,2654185,1924611,0,0,57,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAWP,NGBOPanel,FELLOWSHIPS - ENERGY,2002985,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAWP,NGBOPanel,FELLOWSHIPS - MANUFACTURING,1982022,2038345,0,0,49,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLAWP,NGBOPanel,FELLOWSHIPS - ENERGY EXTENSION,1115541,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-31LBJD,NGBOPanel,STANDARD,9792881,28839656,0,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-31LBJD,NGBOPanel,MAIN LIST,9792881,28839656,0,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MJX,NGBOPanel,STANDARD,2666133,9404976,520418,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MJX,NGBOPanel,ICT FIRST GRANTS,293266,194578,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MJX,NGBOPanel,ICT STANDARD GRANTS,2372866,9210398,520418,0,20,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NX8,NGBOPanel,STANDARD,5103482,11640650,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NX8,NGBOPanel,FIRST GRANTS,596713,371246,0,0,61,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NX8,NGBOPanel,STANDARD GRANTS,4506769,11269404,0,0,28,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NY0,NGBOPanel,STANDARD,2657895,11706744,0,0,18,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NY0,NGBOPanel,FIRST GRANTS,394986,99884,0,0,79,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2H0NY0,NGBOPanel,STANDARD GRANTS,2262908,11606860,0,0,16,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3FBCED,NGBOPanel,STANDARD,0,17200802,0,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3FBCED,NGBOPanel,MAIN LIST,0,17200802,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3FBCEM,NGBOPanel,STANDARD,24470701,11176472,0,0,68,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3FBCEM,NGBOPanel,MAIN LIST,24470701,11176472,0,0,68,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3DSY88,NGBOPanel,STANDARD,4338186,2828635,0,0,60,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3DSY88,NGBOPanel,MAIN LIST,4338186,2828635,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-325MAQ,NGBOPanel,STANDARD,3357315,12072219,5487561,0,21,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-325MAQ,NGBOPanel,HTC PARTNERSHIP AWARD PLUS,2893546,523445,0,0,84,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-325MAQ,NGBOPanel,MAIN LIST,5951330,13987735,0,0,29,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JJUSL,NGBOPanel,STANDARD,2878385,4560920,0,0,38,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JJUSL,NGBOPanel,MAIN LIST,2878385,4560920,0,0,38,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-37PAUA,NGBOPanel,STANDARD,15024763,19258978,0,0,43,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-37PAUA,NGBOPanel,MAIN LIST,15024763,19258978,0,0,43,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MK7,NGBOPanel,STANDARD,3752607,12784518,4431389,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MK7,NGBOPanel,DE EARLY CAREER FELLOWSHIPS,775542,1380769,0,0,35,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MK7,NGBOPanel,DE ESTABLISHED CAREER FELLOWSHIPS,1509984,3293141,0,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MK7,NGBOPanel,ICT EARLY CAREER FELLOWSHIPS,1005751,5328460,0,0,15,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MK7,NGBOPanel,ICT ESTABLISHED CAREER FELLOWSHIPS,1140111,3421094,0,0,24,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MK7,NGBOPanel,ICT FIRST GRANTS,294375,96498,0,0,75,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MK7,NGBOPanel,ICT STANDARD GRANTS,3458233,3760375,0,0,47,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3BJY87,NGBOPanel,STANDARD,4921988,6848980,0,0,41,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3BJY87,NGBOPanel,MAIN LIST,4921988,6848980,0,0,41,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLB0F,NGBOPanel,STANDARD,6981031,27229216,5784616,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLB0F,NGBOPanel,FELLOWSHIPS,2399434,7473701,0,0,24,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLB0F,NGBOPanel,FELLOWSHIPS Â€“ HEALTHCARE,3385182,12998376,0,0,20,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLB0F,NGBOPanel,FIRST GRANTS,684995,1839305,0,0,27,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLB0F,NGBOPanel,FIRST GRANTS Â€“ HEALTHCARE,97534,99987,0,0,49,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLB0F,NGBOPanel,STANDARD GRANTS,5380209,10790863,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLB0F,NGBOPanel,STANDARD GRANTS Â€“ HEALTHCARE,818293,684117,0,0,54,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLB0F,NGBOPanel,FELLOWSHIPS Â€“ ENERGY,0,3025082,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JLB0F,NGBOPanel,FELLOWSHIPS - MANUFACTURING,0,912315,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-339EP2,NGBOPanel,STANDARD,1954026,5913978,0,0,24,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-339EP2,NGBOPanel,MAIN LIST,1954026,5913978,0,0,24,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3DFLQZ,NGBOPanel,STANDARD,10300451,4974494,0,0,67,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3DFLQZ,NGBOPanel,PLATFORM GRANTS,965298,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3DFLQZ,NGBOPanel,PROGRAMME GRANTS,9335153,4974494,0,0,65,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3B323J,NGBOPanel,STANDARD,4210184,5585372,0,0,42,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3B323J,NGBOPanel,MAIN LIST,4210184,5585372,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-36WW8J,NGBOPanel,STANDARD,5095617,6615991,0,0,43,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-36WW8J,NGBOPanel,MAIN LIST,5095617,6615991,0,0,43,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2ZIKFT,NGBOPanel,STANDARD,4022952,13152114,0,0,23,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2ZIKFT,NGBOPanel,MAIN LIST,4022952,13152114,0,0,23,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-339CYJ,NGBOPanel,STANDARD,2504839,17691554,2473586,0,12,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-339CYJ,NGBOPanel,FELLOWSHIPS,2473586,11480352,0,0,17,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-339CYJ,NGBOPanel,STANDARD,2206990,8978139,0,0,19,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-339CYJ,NGBOPanel,FIRST GRANTS,297849,202709,0,0,59,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-339CY5,NGBOPanel,STANDARD,7981166,19636896,3934625,0,28,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-339CY5,NGBOPanel,FELLOWSHIPS,3520274,17571796,0,0,16,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-339CY5,NGBOPanel,STANDARD,7719095,3411435,414350,0,69,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-339CY5,NGBOPanel,FIRST GRANTS,262071,94589,0,0,73,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-339CY5,NGBOPanel,FELLOWSHIP EXTENSION CALL,0,783518,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-33G4NH,NGBOPanel,STANDARD,1965606,4364172,0,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-33G4NH,NGBOPanel,MAIN LIST,1965606,4364172,0,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-339EKR,NGBOPanel,STANDARD,4125235,20924746,2114340,0,16,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-339EKR,NGBOPanel,STANDARD,3542550,6971027,0,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-339EKR,NGBOPanel,FELLOWSHIP,2114340,13970020,0,0,13,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-339EKR,NGBOPanel,FIRST GRANTS,582685,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-339EKR,NGBOPanel,HEALTHCARE FELLOWSHIPS,0,1020664,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2ZE888,NGBOPanel,STANDARD,15067140,32028592,0,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2ZE888,NGBOPanel,MAIN LIST,15067140,32028592,0,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-38ZZ5Y,NGBOPanel,STANDARD,4013527,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-38ZZ5Y,NGBOPanel,MAIN LIST,4013527,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3NOG4B,NGBOPanel,STANDARD,5487561,2438960,0,0,69,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3NOG4B,NGBOPanel,MAIN LIST,5487561,2438960,0,0,69,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3AUBGK,NGBOPanel,STANDARD,0,10733774,2007347,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3AUBGK,NGBOPanel,MAIN LIST,2007347,13450778,0,0,12,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2RXZNE,NGBOPanel,STANDARD,4644506,1219060,0,0,79,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2RXZNE,NGBOPanel,MAIN LIST,4644506,1219060,0,0,79,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JJUS6,NGBOPanel,STANDARD,5367204,7427722,0,0,41,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JJUS6,NGBOPanel,FELLOWSHIPS HEALTHCARE,3385182,6515407,0,0,34,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JJUS6,NGBOPanel,FELLOWSHIPS MANUFACTURING,1982022,912315,0,0,68,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3IJ9X5,NGBOPanel,STANDARD,5764698,3468485,0,0,62,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3IJ9X5,NGBOPanel,ENERGY,3365263,2744265,0,0,55,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3IJ9X5,NGBOPanel,ENGINEERING,2399434,724219,0,0,76,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3DSBM4,NGBOPanel,STANDARD,2145862,2469263,0,0,46,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3DSBM4,NGBOPanel,ICT EARLY CAREER FELLOWSHIPS,1005751,1505650,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3DSBM4,NGBOPanel,ICT ESTABLISHED CAREER FELLOWSHIPS,1140111,963614,0,0,54,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3DSBVM,NGBOPanel,STANDARD,2285527,2026556,0,0,53,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3DSBVM,NGBOPanel,MAIN LIST,2285527,2026556,0,0,53,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3BVPDP,NGBOPanel,STANDARD,2929732,10822443,276904,0,21,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3BVPDP,NGBOPanel,FIRST GRANTS,588359,789597,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3BVPDP,NGBOPanel,STANDARD,1688995,10032847,276904,0,14,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3BVPDP,NGBOPanel,ICMS,652378,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-362EON,NGBOPanel,STANDARD,5359128,9837965,0,0,35,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-362EON,NGBOPanel,MAIN LIST,5359128,9837965,0,0,35,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3MHZAA,NGBOPanel,STANDARD,2007347,2717004,0,0,42,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3MHZAA,NGBOPanel,MAIN LIST,2007347,2717004,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MKR,NGBOPanel,STANDARD,6429723,8153076,94862,0,44,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MKR,NGBOPanel,ICT FIRST GRANTS,583268,997297,94862,0,36,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MKR,NGBOPanel,ICT STANDARD GRANTS,3999846,7155779,0,0,35,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2L4MKR,NGBOPanel,STRATEGIC NETWORKS PLUS,1846608,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JPVNH,NGBOPanel,STANDARD,8115652,21044607,2172628,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JPVNH,NGBOPanel,FELLOWSHIPS,2172628,3509448,0,0,38,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JPVNH,NGBOPanel,FIRST GRANTS,699021,1377802,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JPVNH,NGBOPanel,FIRST GRANTS Â€“ HEALTHCARE,382354,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JPVNH,NGBOPanel,STANDARD GRANTS,5458188,12331901,0,0,30,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-2JPVNH,NGBOPanel,STANDARD GRANTS Â€“ HEALTHCARE,1576089,5848474,0,0,21,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3D8ZCE,NGBOPanel,STANDARD,6695940,6231054,1412260,0,51,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3D8ZCE,NGBOPanel,EARLY,2466231,4353814,0,0,36,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3D8ZCE,NGBOPanel,ESTABLISHED,5357687,1877240,0,0,74,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3D8ZCE,NGBOPanel,POST DOCTORAL,284282,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3FY7LP,NGBOPanel,STANDARD,11433337,19975943,5638689,0,36,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3FY7LP,NGBOPanel,MAIN LIST,17072025,19975943,0,0,46,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-3F22O2,NGBOPanel,STANDARD,4273194,4119394,0,0,50,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
